# File Name: 2_AA_0883-0914.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-10-12 04:33:06 PM UTC
# Run End Date/Time: 2021-10-12 05:33:44 PM UTC
# Run Duration: 60 minutes 37 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-10-12 04:41:02 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported By: guest
# Exported On: 2021-10-12 09:46:00 PM UTC
"Well","Well Position","Cycle Number","FAM","ROX"
"7","A7","37","61894.156","132201.23"
"7","A7","38","61922.914","132201.72"
"7","A7","39","62587.145","132131.53"
"7","A7","40","62617.7","132061.17"
"8","A8","1","61639.56","129100.484"
"8","A8","2","61868.62","129414.78"
"8","A8","3","61241.555","129486.914"
"8","A8","4","60937.207","129540.57"
"8","A8","5","61772.562","129813.93"
"8","A8","6","61558.71","129587.336"
"8","A8","7","61097.188","129108.54"
"8","A8","8","60709.15","128759.75"
"8","A8","9","60783.82","128674.375"
"8","A8","10","59503.62","128145.05"
"8","A8","11","53681.168","126305.6"
"8","A8","12","49231.793","122678.16"
"8","A8","13","46391.496","118643.164"
"8","A8","14","45632.99","117511.055"
"8","A8","15","45443.863","117021.58"
"8","A8","16","45020.49","116519.875"
"8","A8","17","44531.652","116013.1"
"8","A8","18","44221.723","115740.19"
"8","A8","19","44017.246","115720.98"
"8","A8","20","43721.17","115780.7"
"8","A8","21","43304.793","115531.914"
"8","A8","22","43187.19","114949.516"
"8","A8","23","43579.816","114778.625"
"8","A8","24","43099.875","115113.91"
"8","A8","25","42156.863","114871.78"
"8","A8","26","41577.02","114467.96"
"8","A8","27","40905.594","114083.914"
"8","A8","28","40778.89","113857.65"
"8","A8","29","41193.723","113699.69"
"8","A8","30","41016.258","113468.38"
"8","A8","31","40846.582","113289.695"
"8","A8","32","40840.918","113177.06"
"8","A8","33","40795.934","112897.0"
"8","A8","34","40742.535","112228.375"
"8","A8","35","39798.45","112073.04"
"8","A8","36","39668.945","112270.266"
"8","A8","37","40232.85","111935.414"
"8","A8","38","39787.418","111384.31"
"8","A8","39","39130.336","111295.16"
"8","A8","40","38994.957","111427.6"
"9","A9","1","49120.01","118242.47"
