Mouse_ID,HI,HI_Level,Year,Date,Plate,Tested_by,Machine,Measurements,Ct_mean_ABI,Ct_1_Ep,Ct_1_Ep_Real_Pred,Ct_1_Ep_Real_Check,Ct_2_Ep,Ct_2_Ep_Real_Pred,Ct_2_Ep_Real_Check,Ct_mean_Ep,Ct_Ep_Consistent,Ct_1_ABI,Ct_2_ABI,Ct_3_ABI,Ct_mean_1_ABI,Ct_4_ABI,Ct_5_ABI,Ct_6_ABI,Ct_mean_2_ABI,Ct_7_ABI,Ct_8_ABI,Ct_9_ABI,Ct_mean_3_ABI,Ct_mean,Consistent,StDev,Transect,Latitude,Longitude,Sex,Oocyst_Predict,Oocyst_Level
AA_0291,0.16,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,38.86,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,19.43,HZ_BR,52.8969,13.5353,F,0,OP = 0
AA_0291,0.16,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,31.28,TRUE,FALSE,30.75,TRUE,FALSE,31.01,31.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.01,NA,0.22,HZ_BR,52.8969,13.5353,F,3254,OP < 10^4
AA_0292,0.12,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,35.35,TRUE,FALSE,34.45,TRUE,FALSE,34.9,34.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9,NA,0.37,HZ_BR,52.8969,13.5353,F,234,OP < 10^3
AA_0295,0.9,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,37.48,TRUE,FALSE,15.35,FALSE,FALSE,26.41,26.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.41,NA,9.03,HZ_BR,52.7914,14.1161,M,73337,OP < 10^5
AA_0296,0.95,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,35.44,TRUE,FALSE,32.84,TRUE,FALSE,34.14,34.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.14,NA,1.06,HZ_BR,52.7383,14.0953,M,391,OP < 10^3
AA_0297,0.8,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,12.05,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6.03,HZ_BR,52.7914,14.1161,F,0,OP = 0
AA_0298,0.76,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7383,14.0953,F,0,OP = 0
AA_0299,0.89,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,19.71,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.86,HZ_BR,52.7383,14.0953,M,0,OP = 0
AA_0300,0.88,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7914,14.1161,F,0,OP = 0
AA_0301,0.78,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7383,14.0953,F,0,OP = 0
AA_0303,0.2,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,6.9,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.45,HZ_BR,52.2428,13.8675,M,0,OP = 0
AA_0304,0.52,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,7.97,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.99,HZ_BR,52.4978,13.6761,F,0,OP = 0
AA_0305,0.2,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,7.96,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.98,HZ_BR,52.8969,13.5353,F,0,OP = 0
AA_0306,0.26,HI < 0.5,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2428,13.8675,M,0,OP = 0
AA_0307,0.12,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,8.94,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4.47,HZ_BR,52.2428,13.8675,F,0,OP = 0
AA_0308,0.3,HI < 0.5,2017,2017,0,YVT,Eppendorf,1,NA,36.37,TRUE,FALSE,35.94,TRUE,FALSE,36.15,36.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.15,NA,0.18,HZ_BR,52.2428,13.8675,M,100,OP < 10^3
AA_0309,0.24,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2428,13.8675,F,0,OP = 0
AA_0310,0.8,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,30.54,TRUE,TRUE,30.43,TRUE,TRUE,30.49,30.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.49,NA,0.04,HZ_BR,52.7383,14.0953,F,4628,OP < 10^4
AA_0311,0.88,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7383,14.0953,F,0,OP = 0
AA_0312,0.96,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,36.68,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,18.34,HZ_BR,52.7383,14.0953,F,0,OP = 0
AA_0313,0,HI == 0,2017,2017,0,YVT,Eppendorf,1,NA,36.92,TRUE,FALSE,38.31,TRUE,FALSE,37.62,37.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.62,NA,0.57,HZ_BR,52.4978,13.6761,F,37,OP < 10^2
AA_0314,0.3,HI < 0.5,2017,2017,0,YVT,Eppendorf,1,NA,7.48,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.74,HZ_BR,52.2428,13.8675,M,0,OP = 0
AA_0315,0.48,HI < 0.5,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.4978,13.6761,F,0,OP = 0
AA_0316,0.63,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,30.06,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,15.03,HZ_BR,52.7914,14.1161,M,0,OP = 0
AA_0317,0.25,HI < 0.5,2017,2017,0,YVT,Eppendorf,1,NA,36.79,TRUE,FALSE,34.76,TRUE,FALSE,35.78,35.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.78,NA,0.83,HZ_BR,52.2428,13.8675,M,129,OP < 10^3
AA_0318,0.83,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,32.22,TRUE,FALSE,30.39,TRUE,FALSE,31.31,31.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.31,NA,0.75,HZ_BR,52.7914,14.1161,F,2656,OP < 10^4
AA_0319,0.08,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,9.13,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4.57,HZ_BR,51.8978,13.8103,F,0,OP = 0
AA_0322,0.15,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,7.5,FALSE,FALSE,37.68,TRUE,TRUE,22.59,22.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.59,NA,12.32,HZ_BR,52.2694,13.8339,M,974580,OP < 10^6
AA_0323,0.83,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,6.53,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.27,HZ_BR,53.1119,13.4622,F,0,OP = 0
AA_0324,0.84,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,6.19,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.1,HZ_BR,53.1119,13.4622,F,0,OP = 0
AA_0325,0.8,HI < 1,2017,18.06.21,7,YVT-Tes,Eppendorf + new ABI,2,31.85107122,7.48,FALSE,FALSE,37.9,TRUE,TRUE,22.69,22.69,31.94857343,32.0054484,31.59919183,31.85107122,NA,NA,NA,NA,NA,NA,NA,NA,31.85107122,TRUE,9.97,HZ_BR,53.0497,13.4408,M,1842,OP < 10^4
AA_0326,0.7,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,31.84,TRUE,FALSE,30.76,TRUE,FALSE,31.3,31.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3,NA,0.44,HZ_BR,53.1247,13.4589,M,2674,OP < 10^4
AA_0327,0.72,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,36.63,TRUE,FALSE,36.73,TRUE,FALSE,36.68,36.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.68,NA,0.04,HZ_BR,53.0497,13.4408,F,70,OP < 10^2
AA_0328,0.76,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0497,13.4408,F,0,OP = 0
AA_0333,0.9,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,31.44,TRUE,FALSE,29.97,TRUE,FALSE,30.71,30.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.71,NA,0.6,HZ_BR,53.1153,13.4781,M,3987,OP < 10^4
AA_0337,0.91,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,29.34,TRUE,TRUE,28.29,TRUE,TRUE,28.82,28.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.82,NA,0.43,HZ_BR,52.7667,14.0817,F,14339,OP < 10^5
AA_0338,0.15,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2694,13.8339,M,0,OP = 0
AA_0339,0.89,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,9.14,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4.57,HZ_BR,53.1247,13.4589,M,0,OP = 0
AA_0340,0.83,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,35.71,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,17.86,HZ_BR,53.1247,13.4589,F,0,OP = 0
AA_0342,0.84,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,11.87,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5.94,HZ_BR,53.1247,13.4589,F,0,OP = 0
AA_0343,0.76,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,51.9661,14.0189,F,0,OP = 0
AA_0344,0.8,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,37.2,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,18.6,HZ_BR,53.0497,13.4408,F,0,OP = 0
AA_0345,0.8,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,34.37,TRUE,FALSE,32.61,TRUE,FALSE,33.49,33.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.49,NA,0.72,HZ_BR,53.0497,13.4408,M,607,OP < 10^3
AA_0346,0.74,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0497,13.4408,F,0,OP = 0
AA_0347,0.71,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,32.04,TRUE,FALSE,30.24,TRUE,FALSE,31.14,31.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.14,NA,0.73,HZ_BR,53.0497,13.4408,M,2980,OP < 10^4
AA_0348,0.78,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,36.6,TRUE,FALSE,33.73,TRUE,FALSE,35.16,35.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.16,NA,1.17,HZ_BR,53.0497,13.4408,M,196,OP < 10^3
AA_0350,0.75,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,38.33,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,19.17,HZ_BR,53.0497,13.4408,M,0,OP = 0
AA_0351,0.6,HI < 0.75,2017,18.06.21,7,YVT-Tes,Eppendorf + new ABI,2,39.02831009,9.04,FALSE,FALSE,39.14,TRUE,TRUE,24.09,39.14,0,0,39.02831009,39.02831009,NA,NA,NA,NA,NA,NA,NA,NA,39.08415505,TRUE,18.33,HZ_BR,53.0497,13.4408,F,14,OP < 10^2
AA_0352,0.8,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,29.81,TRUE,TRUE,30.55,TRUE,TRUE,30.18,30.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.18,NA,0.3,HZ_BR,53.0497,13.4408,M,5709,OP < 10^4
AA_0353,0.68,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0497,13.4408,F,0,OP = 0
AA_0354,0.8,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,37.41,TRUE,FALSE,37.22,TRUE,FALSE,37.31,37.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.31,NA,0.08,HZ_BR,53.0497,13.4408,F,46,OP < 10^2
AA_0355,0.8,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0497,13.4408,F,0,OP = 0
AA_0356,0.52,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1247,13.4589,F,0,OP = 0
AA_0357,0.52,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0497,13.4408,F,0,OP = 0
AA_0358,0.64,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0497,13.4408,F,0,OP = 0
AA_0359,0.95,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1275,13.4864,M,0,OP = 0
AA_0360,0.74,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,33.07,TRUE,FALSE,32.92,TRUE,FALSE,32.99,32.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.99,NA,0.06,HZ_BR,53.0497,13.4408,F,851,OP < 10^3
AA_0365,0.55,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7714,13.9578,M,0,OP = 0
AA_0366,0.95,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1275,13.4864,M,0,OP = 0
AA_0367,0.68,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7714,13.9578,F,0,OP = 0
AA_0368,0.92,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,35.6,TRUE,TRUE,0,TRUE,TRUE,35.73,35.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.73,NA,17.84,HZ_BR,53.1275,13.4864,F,133,OP < 10^3
AA_0369,0.95,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,30.42,TRUE,TRUE,29.04,TRUE,TRUE,29.73,29.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.73,NA,0.56,HZ_BR,53.1275,13.4864,M,7742,OP < 10^4
AA_0370,0.08,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2089,13.8767,F,0,OP = 0
AA_0371,0.8,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,33.18,TRUE,FALSE,31.57,TRUE,FALSE,32.37,32.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.37,NA,0.66,HZ_BR,52.7714,13.9578,F,1295,OP < 10^4
AA_0372,1,HI == 1,2017,2017,0,YVT,Eppendorf,1,NA,33.7,TRUE,FALSE,32.45,TRUE,FALSE,33.07,33.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.07,NA,0.51,HZ_BR,53.1275,13.4864,F,806,OP < 10^3
AA_0374,0.55,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,32.48,TRUE,FALSE,33.02,TRUE,FALSE,32.75,32.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.75,NA,0.22,HZ_BR,52.0747,14.1808,M,1002,OP < 10^4
AA_0375,0.75,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,33.46,TRUE,FALSE,31.15,TRUE,FALSE,32.3,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3,NA,0.94,HZ_BR,52.0747,14.1808,M,1358,OP < 10^4
AA_0376,0.91,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,33.34,TRUE,FALSE,32.16,TRUE,FALSE,32.75,32.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.75,NA,0.48,HZ_BR,53.1275,13.4864,F,1002,OP < 10^4
AA_0377,0.28,HI < 0.5,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2761,13.8975,F,0,OP = 0
AA_0378,0.16,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2761,13.8975,M,0,OP = 0
AA_0379,0.3,HI < 0.5,2017,2017,0,YVT,Eppendorf,1,NA,23.03,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11.52,HZ_BR,52.2761,13.8975,M,0,OP = 0
AA_0380,0.92,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,32.74,TRUE,FALSE,30.09,TRUE,FALSE,31.42,31.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.42,NA,1.08,HZ_BR,53.1275,13.4864,F,2465,OP < 10^4
AA_0381,0.35,HI < 0.5,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2761,13.8975,M,0,OP = 0
AA_0383,0.42,HI < 0.5,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2761,13.8975,M,0,OP = 0
AA_0384,0.24,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,23.86,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11.93,HZ_BR,52.2761,13.8975,F,0,OP = 0
AA_0385,0.35,HI < 0.5,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2761,13.8975,M,0,OP = 0
AA_0387,0.32,HI < 0.5,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2761,13.8975,F,0,OP = 0
AA_0388,0.6,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,35.55,TRUE,FALSE,35.89,TRUE,FALSE,35.72,35.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.72,NA,0.14,HZ_BR,52.0747,14.1808,M,134,OP < 10^3
AA_0390,0.25,HI < 0.5,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2761,13.8975,M,0,OP = 0
AA_0392,0.67,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.0172,14.1442,F,0,OP = 0
AA_0393,0.87,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,34.97,TRUE,FALSE,34.87,TRUE,FALSE,34.92,34.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.92,NA,0.04,HZ_BR,52.0172,14.1442,F,230,OP < 10^3
AA_0394,0.64,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,32,TRUE,FALSE,32.64,TRUE,FALSE,32.32,32.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.32,NA,0.26,HZ_BR,52.0747,14.1808,F,1340,OP < 10^4
AA_0395,0.87,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.0172,14.1442,F,0,OP = 0
AA_0397,0.75,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.0172,14.1442,M,0,OP = 0
AA_0398,0.92,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1275,13.4864,F,0,OP = 0
AA_0399,0.88,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,31.7,TRUE,FALSE,32.5,TRUE,FALSE,32.1,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1,NA,0.33,HZ_BR,52.0172,14.1442,F,1555,OP < 10^4
AA_0401,0.87,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,31.55,TRUE,FALSE,33.43,TRUE,FALSE,32.49,32.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.49,NA,0.77,HZ_BR,52.0747,14.1808,F,1194,OP < 10^4
AA_0402,0.8,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,30.91,TRUE,FALSE,32.99,TRUE,FALSE,31.95,31.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.95,NA,0.85,HZ_BR,52.0747,14.1808,F,1722,OP < 10^4
AA_0403,0.75,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,38.29,TRUE,FALSE,34.01,TRUE,FALSE,36.15,36.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.15,NA,1.75,HZ_BR,52.0892,14.1736,M,100,OP < 10^3
AA_0404,0.8,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,33.77,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.89,HZ_BR,52.0892,14.1736,F,0,OP = 0
AA_0405,0.65,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,38.23,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,19.12,HZ_BR,52.0747,14.1808,M,0,OP = 0
AA_0406,0.92,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1275,13.4864,F,0,OP = 0
AA_0407,0.68,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,33.05,TRUE,FALSE,32.95,TRUE,FALSE,33,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,0.04,HZ_BR,52.0172,14.1442,M,846,OP < 10^3
