# File Name: Trouble-Shooting.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-10-10 11:07:18 AM UTC
# Run End Date/Time: 2021-10-10 12:07:55 PM UTC
# Run Duration: 60 minutes 37 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-10-14 09:25:54 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported By: guest
# Exported On: 2021-10-14 09:26:20 PM UTC
"Well","Well Position","Cycle Number","FAM","ROX"
"16","B4","36","9439.348","162967.7"
"16","B4","37","9326.31","162712.19"
"16","B4","38","9531.116","162571.52"
"16","B4","39","9606.452","162699.89"
"16","B4","40","9792.326","162829.03"
"17","B5","1","15496.989","132259.8"
"17","B5","2","15731.963","132192.78"
"17","B5","3","15598.074","132141.2"
"17","B5","4","15099.648","132191.66"
"17","B5","5","14877.339","132398.55"
"17","B5","6","14775.065","132593.11"
"17","B5","7","14812.7705","132672.19"
"17","B5","8","15326.766","132450.27"
"17","B5","9","15204.076","132211.53"
"17","B5","10","14785.226","131930.38"
"17","B5","11","14548.498","131733.36"
"17","B5","12","14296.592","131566.81"
"17","B5","13","14319.648","131443.88"
"17","B5","14","14841.203","131477.19"
"17","B5","15","14726.159","131551.8"
"17","B5","16","14446.367","131460.08"
"17","B5","17","14283.826","131394.19"
"17","B5","18","14115.563","131356.3"
"17","B5","19","14026.731","131266.28"
"17","B5","20","13970.23","131136.22"
"17","B5","21","13686.845","131010.445"
"17","B5","22","13701.434","130894.48"
"17","B5","23","14120.85","130737.43"
"17","B5","24","14066.109","130351.83"
"17","B5","25","14015.656","130301.25"
"17","B5","26","14177.244","130642.734"
"17","B5","27","14243.004","130727.53"
"17","B5","28","14559.895","130629.305"
"17","B5","29","14511.051","130533.125"
"17","B5","30","14235.681","130467.37"
"17","B5","31","13943.716","130372.46"
"17","B5","32","13884.832","130329.68"
"17","B5","33","14087.848","130417.875"
"17","B5","34","14163.519","130408.2"
"17","B5","35","14033.804","130376.98"
"17","B5","36","13940.772","129997.734"
"17","B5","37","13903.576","129949.586"
"17","B5","38","13785.482","130153.23"
"17","B5","39","13516.672","130165.8"
"17","B5","40","13450.84","130165.22"
"18","B6","1","-111.82178","112665.625"
"18","B6","2","52.98358","112728.03"
"18","B6","3","-16.824802","112883.234"
"18","B6","4","-8.908861","112863.18"
"18","B6","5","339.21533","112641.31"
"18","B6","6","200.54057","112498.58"
"18","B6","7","100.8089","112487.12"
"18","B6","8","171.6469","112465.82"
"18","B6","9","105.035034","112646.58"
"18","B6","10","42.619453","112602.12"
"18","B6","11","32.54636","112413.65"
"18","B6","12","-321.9815","112304.11"
"18","B6","13","-278.99744","112318.92"
"18","B6","14","379.9767","112100.086"
"18","B6","15","562.4831","112002.125"
"18","B6","16","927.32574","112120.18"
"18","B6","17","695.55145","112054.734"
"18","B6","18","-375.633","111979.555"
"18","B6","19","-417.96698","112043.69"
"18","B6","20","417.59","112081.15"
"18","B6","21","391.10886","111972.32"
"18","B6","22","294.9729","111795.71"
"18","B6","23","486.0","111689.72"
"18","B6","24","709.5565","111644.81"
"18","B6","25","684.4332","111537.96"
"18","B6","26","771.77515","111429.38"
"18","B6","27","899.45306","111399.36"
"18","B6","28","775.2335","111447.36"
"18","B6","29","504.95013","111086.76"
"18","B6","30","457.30646","111081.27"
"18","B6","31","812.56616","111417.58"
"18","B6","32","897.5749","111297.67"
"18","B6","33","774.7412","111252.82"
"18","B6","34","848.96466","111423.12"
"18","B6","35","1468.5399","111433.62"
"18","B6","36","1045.8336","111330.04"
"18","B6","37","638.9024","111261.43"
"18","B6","38","-44.256413","111209.47"
"18","B6","39","-70.98971","111077.945"
"18","B6","40","680.86017","111029.35"
"19","B7","1","11349.196","141746.89"
"19","B7","2","11328.76","141705.69"
"19","B7","3","11328.474","142065.36"
"19","B7","4","11333.976","142360.45"
"19","B7","5","11412.134","142280.95"
"19","B7","6","11126.178","142269.81"
"19","B7","7","11042.6045","142104.25"
"19","B7","8","11167.194","141932.56"
"19","B7","9","11656.681","141786.8"
"19","B7","10","11800.881","141654.97"
"19","B7","11","12063.73","141459.0"
"19","B7","12","11835.186","141238.02"
"19","B7","13","11696.6875","141053.3"
"19","B7","14","11788.421","140919.42"
"19","B7","15","12158.47","140756.62"
"19","B7","16","12260.275","140531.53"
"19","B7","17","12553.275","140097.47"
"19","B7","18","12317.245","139996.4"
"19","B7","19","11992.774","140294.66"
"19","B7","20","11939.694","140232.02"
"19","B7","21","12167.914","139982.8"
"19","B7","22","11896.907","139735.34"
"19","B7","23","11879.774","139603.73"
"19","B7","24","12416.434","139481.12"
"19","B7","25","12546.344","139168.16"
"19","B7","26","12442.708","139105.28"
"19","B7","27","12360.307","139322.94"
