# File Name: Plate_4.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-05-27 12:05:36 PM UTC
# Run End Date/Time: 2021-05-27 01:06:15 PM UTC
# Run Duration: 60 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-05-27 12:45:44 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.1
# Plugin Name and Version: Primary Analysis v1.6.0, Standard Curve v1.5.1
# Exported By: guest
# Exported On: 2021-05-27 02:47:56 PM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"51","E3","3","110989.875","21249.342","105686.445"
"52","E4","3","147365.3","25979.21","127588.54"
"53","E5","3","159503.75","27734.516","138081.81"
"54","E6","3","140816.61","24670.424","123163.89"
"55","E7","3","176945.08","29307.996","144788.22"
"56","E8","3","150231.2","25084.326","120722.45"
"57","E9","3","154317.72","26240.625","125127.7"
"58","E10","3","117651.97","21648.61","98531.945"
"59","E11","3","110503.195","20372.307","97220.18"
"60","E12","3","95466.984","19078.166","87059.31"
"61","F1","3","167848.98","31825.186","143417.55"
"62","F2","3","161129.78","29484.516","140586.23"
"63","F3","3","141494.64","24682.826","119674.62"
"64","F4","3","140359.44","24593.893","121465.77"
"65","F5","3","151376.52","26713.71","131646.12"
"66","F6","3","143848.42","24787.814","122218.12"
"67","F7","3","166600.73","28400.602","136244.58"
"68","F8","3","115864.86","19605.176","98330.14"
"69","F9","3","129334.54","21654.809","107794.75"
"70","F10","3","90923.27","16078.442","77305.336"
"71","F11","3","116024.6","20262.537","96709.76"
"72","F12","3","123472.445","22224.646","99834.68"
"73","G1","3","168701.0","31941.504","145885.34"
"74","G2","3","160541.44","30534.672","140642.03"
"75","G3","3","177442.53","33035.7","155255.11"
"76","G4","3","145831.69","26217.268","123523.52"
"77","G5","3","138660.42","25278.332","122351.64"
"78","G6","3","152766.31","26463.36","132947.9"
"79","G7","3","135546.48","24058.348","115033.164"
"80","G8","3","148620.42","25756.46","121973.91"
"81","G9","3","100502.4","17612.291","88934.31"
"82","G10","3","95383.59","17389.2","80271.836"
"83","G11","3","118512.15","20961.926","93884.38"
"84","G12","3","126349.97","21935.68","101872.88"
"85","H1","3","176376.89","35143.46","150429.55"
"86","H2","3","156694.72","31115.672","140018.4"
"87","H3","3","151524.4","28365.602","136081.72"
"88","H4","3","131560.94","25194.02","117102.38"
"89","H5","3","130673.586","25260.977","120245.195"
"90","H6","3","135746.1","24503.305","120567.266"
"91","H7","3","120238.266","22030.602","105754.78"
"92","H8","3","123607.34","22574.164","112207.64"
"93","H9","3","88611.27","15901.635","82082.28"
"94","H10","3","86454.4","16079.433","80505.8"
"95","H11","3","98091.63","18614.514","86829.234"
"96","H12","3","109068.41","17175.984","87547.77"
"1","A1","4","162709.02","29439.691","134811.58"
"2","A2","4","161182.25","29671.12","142164.31"
"3","A3","4","146294.75","27884.695","135366.56"
"4","A4","4","138275.78","24753.719","117109.78"
"5","A5","4","135207.55","26711.916","131002.2"
"6","A6","4","127504.28","24261.207","127867.11"
"7","A7","4","134825.5","23604.645","118241.92"
"8","A8","4","147238.27","26293.627","124460.81"
"9","A9","4","128142.7","22922.637","111701.07"
"10","A10","4","119341.82","21861.516","101673.766"
"11","A11","4","146283.08","26188.004","120580.63"
"12","A12","4","158124.56","30915.506","130656.05"
"13","B1","4","163056.16","32110.16","144546.69"
"14","B2","4","155740.25","29534.717","135205.56"
"15","B3","4","150300.56","27558.547","132869.03"
"16","B4","4","148285.77","27110.283","128550.98"
"17","B5","4","155113.17","27359.86","135309.98"
"18","B6","4","145438.36","26794.268","130327.625"
"19","B7","4","162595.5","28069.12","129538.07"
"20","B8","4","162234.23","27154.094","130853.875"
"21","B9","4","159552.81","26484.664","126915.555"
"22","B10","4","112289.16","20199.564","93427.5"
"23","B11","4","127907.77","20017.498","89199.18"
"24","B12","4","103184.91","21128.168","97254.03"
"25","C1","4","162434.97","30103.332","141793.73"
"26","C2","4","159813.89","29941.373","139333.52"
"27","C3","4","148238.7","27628.988","130478.3"
"28","C4","4","158698.7","27587.264","135502.52"
"29","C5","4","148871.77","26260.822","128620.41"
"30","C6","4","160229.98","28281.416","141984.31"
"31","C7","4","182516.9","30718.988","144436.12"
"32","C8","4","161308.23","26952.016","129325.42"
"33","C9","4","161196.2","27796.219","130835.17"
"34","C10","4","119813.6","21438.094","103790.375"
"35","C11","4","93154.4","16840.523","78106.23"
"36","C12","4","93586.74","17707.504","82934.27"
"37","D1","4","157202.47","31000.371","138362.75"
"38","D2","4","155041.73","29354.932","138161.3"
"39","D3","4","153761.08","28592.38","136232.03"
"40","D4","4","169600.4","29537.398","141232.23"
"41","D5","4","168908.25","29866.908","143992.25"
"42","D6","4","123738.94","21178.45","106935.164"
"43","D7","4","176124.55","29405.838","138571.94"
"44","D8","4","169727.69","27758.254","135544.02"
"45","D9","4","146208.55","24601.736","119447.2"
"46","D10","4","115234.555","20211.434","94696.59"
"47","D11","4","101477.8","18536.963","85383.25"
"48","D12","4","93336.89","18216.34","80907.88"
"49","E1","4","168290.34","31137.955","143331.62"
"50","E2","4","161697.9","29845.953","138322.42"
"51","E3","4","111558.586","21324.74","105755.14"
"52","E4","4","148047.83","26165.117","127502.87"
"53","E5","4","160216.6","27537.299","137945.11"
"54","E6","4","141509.52","25036.73","123206.59"
"55","E7","4","177961.22","30060.758","144311.23"
"56","E8","4","150651.7","25242.537","120499.34"
"57","E9","4","155324.61","26652.451","125257.87"
"58","E10","4","118709.74","21417.967","98481.586"
"59","E11","4","112551.4","20973.857","97303.195"
"60","E12","4","95526.71","19678.076","86972.445"
"61","F1","4","167517.22","31594.914","142998.78"
"62","F2","4","159975.45","29565.42","140382.58"
"63","F3","4","139420.6","24920.492","119478.47"
"64","F4","4","140356.27","24597.72","122115.94"
"65","F5","4","151198.08","27018.902","131863.02"
"66","F6","4","144152.33","25017.096","122443.305"
"67","F7","4","166775.98","28816.686","136037.66"
"68","F8","4","116192.03","19764.256","98397.18"
"69","F9","4","128529.59","21509.512","107747.37"
"70","F10","4","90897.87","16404.012","77176.64"
"71","F11","4","117045.09","20302.932","96182.625"
"72","F12","4","124453.34","22467.557","100337.56"
"73","G1","4","168386.42","32695.26","146904.83"
"74","G2","4","159915.69","29946.617","140809.38"
"75","G3","4","176721.08","32809.95","155384.16"
"76","G4","4","145842.75","26269.246","123631.89"
"77","G5","4","139272.03","25340.764","122619.58"
"78","G6","4","153952.31","27409.158","135397.97"
