# File Name: Plate_4.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-05-27 12:05:36 PM UTC
# Run End Date/Time: 2021-05-27 01:06:15 PM UTC
# Run Duration: 60 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-05-27 12:45:44 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.1
# Plugin Name and Version: Primary Analysis v1.6.0, Standard Curve v1.5.1
# Exported By: guest
# Exported On: 2021-05-27 02:47:56 PM UTC
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"50","E2","2.44x10_2 tyz","244.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","34.89520830964081","34.98471813160438","0.9755453592763821","0.0966824002105767","","","true","0.2087154269128504","true","3","30","","","","","42.4127","0.9912020213171033","-3.3446","99.06216273439354","0.49818388606982955","0.08135981124153108","false"
"51","E3","2.44x10_2 tyz","244.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","35.08725262669465","34.98471813160438","0.9615913029723712","0.0966824002105767","","","true","0.2087154269128504","true","3","30","","","","","42.4127","0.9912020213171033","-3.3446","99.06216273439354","0.49818388606982955","0.08135981124153108","false"
"52","E4","AA_0748","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"53","E5","AA_0748","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"54","E6","AA_0748","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"55","E7","AA_0692","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"56","E8","AA_0692","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"57","E9","AA_0692","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"58","E10","AA_0728 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"59","E11","AA_0728 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"60","E12","AA_0728 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"61","F1","3x10_1 tyz","30.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","35.871834743638914","36.808923038286075","0.9763617797007478","1.325242975431157","","","true","0.2087154269128504","true","3","30","","","","","42.4127","0.9912020213171033","-3.3446","99.06216273439354","0.49818388606982955","0.08135981124153108","false"
"62","F2","3x10_1 tyz","30.0","Standard Curve","FAM","STANDARD","FAM","None","Inconclusive","37.746011332933236","36.808923038286075","0.9333768725683206","1.325242975431157","","","true","0.2087154269128504","true","3","33","","","","","42.4127","0.9912020213171033","-3.3446","99.06216273439354","0.49818388606982955","0.08135981124153108","false"
