Mouse_ID,qPCR_Date,Tested_by,Machine,Measurements,Ct_1_Ep,Ct_2_Ep,Ct_3_Ep,Ct_4_Ep,Ct_5_Ep,Ct_6_Ep,Flag_Ct_1_Ep,Flag_Ct_2_Ep,Flag_Ct_3_Ep,Flag_Ct_4_Ep,Flag_Ct_5_Ep,Flag_Ct_6_Ep,Consistent_Ct_Ep,Corrected_Ct_Ep,Ct_mean_Ep,Ct_mean_ABI,Ct_mean,Ct_mean_1_ABI,Ct_mean_2_ABI,Ct_mean_3_ABI,Ct_1_ABI,Ct_2_ABI,Ct_3_ABI,Ct_4_ABI,Ct_5_ABI,Ct_6_ABI,Ct_7_ABI,Ct_8_ABI,Ct_9_ABI
AA_0595,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0596,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0597,11/15/2018,YVT,Eppendorf,1,22.55,0,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0598,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0599,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0600,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0602,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0603,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0604,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0605,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0606,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0607,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0608,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0609,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0610,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0612,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0613,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0615,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0616,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0619,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0620,11/28/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0621,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0622,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0623,11/15/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0626,11/21/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0627,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0628,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0629,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0630,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0632,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0633,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0635,11/28/2018,YVT,Eppendorf,1,7.61,0,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0636,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0637,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0639,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0640,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0641,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0642,11/28/2018,YVT,Eppendorf,1,4.23,0,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0643,11/21/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0645,11/28/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0647,11/21/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0648,11/21/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0649,11/21/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0651,11/28/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0652,11/21/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0653,11/21/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0654,11/21/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0655,11/21/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0657,11/21/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0658,11/21/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0659,11/21/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0661,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0662,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0663,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0664,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0668,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0670,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0671,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0672,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0673,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0674,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0676,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0677,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0678,11/28/2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0680,2018,YVT,Eppendorf,1,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0295,5/9/2019,YVT,Eppendorf,1,37.48,15.35,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,26.41,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0171,4/16/2019,YVT,Eppendorf,1,31.31,29.36,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,30.33,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0207,2016,YVT,Eppendorf,1,31.82,30.67,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,31.24,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0076,2016,YVT,Eppendorf,1,33.51,31.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,32.6,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0278,2017,YVT,Eppendorf,1,37.88,28.21,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,33.04,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0296,5/9/2019,YVT,Eppendorf,1,35.44,32.84,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,34.14,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0559,11/12/2018,YVT,Eppendorf,1,34.1,35.16,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,34.63,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0292,5/9/2019,YVT,Eppendorf,1,35.35,34.45,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,34.9,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0166,4/16/2019,YVT,Eppendorf,1,35.4,36.08,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,35.74,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0128,4/18/2019,YVT,Eppendorf,1,37.92,35.19,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,36.55,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0259,2017,YVT,Eppendorf,1,37.08,36.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,36.59,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0251,2017,YVT,Eppendorf,1,37.53,36.45,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,36.99,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0257,2017,YVT,Eppendorf,1,36.03,38.29,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,37.16,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0354,6/11/2019,YVT,Eppendorf,1,37.41,37.22,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,37.31,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0211,2017,YVT,Eppendorf,1,37.27,37.62,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,37.44,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0208,2016,YVT,Eppendorf,1,38.05,38.74,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,38.4,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0322,5/9/2019,YVT,Eppendorf,1,7.5,37.68,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,22.59,22.59,22.59,NA,22.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0209,2016,YVT,Eppendorf,1,29.24,27.7,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,28.47,28.47,28.47,NA,28.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0521,6/14/2019,YVT,Eppendorf,1,29.61,27.73,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,28.67,28.67,28.67,NA,28.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0282,2017,YVT,Eppendorf,1,29.71,27.9,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,28.8,28.8,28.8,NA,28.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0337,2017,YVT,Eppendorf,1,29.34,28.29,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,28.82,28.82,28.82,NA,28.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0286,2017,YVT,Eppendorf,1,28.94,29.96,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,29.45,29.45,29.45,NA,29.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0667,2018,YVT,Eppendorf,1,29.39,29.58,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,29.49,29.49,29.49,NA,29.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0169,4/16/2019,YVT,Eppendorf,1,29.54,29.66,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,29.6,29.6,29.6,NA,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0101,4/18/2019,YVT,Eppendorf,1,29.3,30.09,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,29.7,29.7,29.7,NA,29.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0369,6/11/2019,YVT,Eppendorf,1,30.42,29.04,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,29.73,29.73,29.73,NA,29.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0119,4/18/2019,YVT,Eppendorf,1,29.83,29.74,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,29.78,29.78,29.78,NA,29.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0078,2016,YVT,Eppendorf,1,30.06,29.63,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,29.85,29.85,29.85,NA,29.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0666,2018,YVT,Eppendorf,1,29.95,30.08,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,30.02,30.02,30.02,NA,30.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0316,5/9/2019,YVT,Eppendorf,1,30.06,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,30.06,30.06,30.06,NA,30.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0352,6/11/2019,YVT,Eppendorf,1,29.81,30.55,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,30.18,30.18,30.18,NA,30.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0498,6/14/2019,YVT,Eppendorf,1,30.2,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,30.2,30.2,30.2,NA,30.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0256,2017,YVT,Eppendorf,1,30.48,30.08,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,30.28,30.28,30.28,NA,30.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0167,4/16/2019,YVT,Eppendorf,1,30.69,29.92,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,30.31,30.31,30.31,NA,30.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0056,2016,YVT,Eppendorf,1,24,36.79,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,30.395,30.395,30.395,NA,30.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0310,5/9/2019,YVT,Eppendorf,1,30.54,30.43,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,30.49,30.49,30.49,NA,30.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0546,11/12/2018,YVT,Eppendorf,1,30.7,30.68,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,30.69,30.69,30.69,NA,30.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0333,2017,YVT,Eppendorf,1,31.44,29.97,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,30.71,30.71,30.71,NA,30.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0250,2017,YVT,Eppendorf,1,30.28,31.31,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,30.79,30.79,30.79,NA,30.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0554,11/12/2018,YVT,Eppendorf,1,30.65,30.93,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,30.79,30.79,30.79,NA,30.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0571,11/12/2018,YVT,Eppendorf,1,30.77,31.15,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,30.96,30.96,30.96,NA,30.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0121,4/18/2019,YVT,Eppendorf,1,32.64,29.57,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,31.11,31.11,31.11,NA,31.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0347,2017,YVT,Eppendorf,1,32.04,30.24,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,31.14,31.14,31.14,NA,31.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0326,5/9/2019,YVT,Eppendorf,1,31.84,30.76,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,31.3,31.3,31.3,NA,31.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0318,5/9/2019,YVT,Eppendorf,1,32.22,30.39,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,31.31,31.31,31.31,NA,31.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0380,6/11/2019,YVT,Eppendorf,1,32.74,30.09,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,31.42,31.42,31.42,NA,31.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0445,6/11/2019,YVT,Eppendorf,1,31.89,31.12,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,31.51,31.51,31.51,NA,31.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0669,2018,YVT,Eppendorf,1,32.03,31.52,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,31.77,31.77,31.77,NA,31.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0534,11/12/2018,YVT,Eppendorf,1,31.71,32.17,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,31.94,31.94,31.94,NA,31.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0402,6/11/2019,YVT,Eppendorf,1,30.91,32.99,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,31.95,31.95,31.95,NA,31.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0269,2017,YVT,Eppendorf,1,31.84,32.23,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,32.03,32.03,32.03,NA,32.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0399,6/11/2019,YVT,Eppendorf,1,31.7,32.5,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,32.1,32.1,32.1,NA,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0458,6/14/2019,YVT,Eppendorf,1,33.97,30.6,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,32.28,32.28,32.28,NA,32.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0375,6/11/2019,YVT,Eppendorf,1,33.46,31.15,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,32.3,32.3,32.3,NA,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
