"","Mouse_ID","qPCR_Date","Tested_by","Machine","Measurements","Ct_mean_Ep","Ct_mean_ABI","Ct_mean","Oocyst_Predict","Crypto_Positive","ILWE_DNA_Content_ng.microliter","ILWE_used_up","Sex","Longitude","Latitude","Year","HI","mus_caught","Crypto_mus_caught","Infection_Rate","Address","Top_Location"
"444","AA_0633","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"396.20",NA,"F",14.1414,53.0783,2018,0.84,17,3,0.176470588235294,"Hauptstraße 5, 16278 Mark Landin",TRUE
"445","AA_0634","11/28/2018","YVT","Eppendorf + Eppendorf",2,0,NA,0,0,FALSE,"223.10",NA,"M",14.1414,53.0783,2018,0.7368421053,17,3,0.176470588235294,"Hauptstraße 5, 16278 Mark Landin",TRUE
"446","AA_0635","11/28/2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"257.90",NA,"M",14.1414,53.0783,2018,0.7368421053,17,3,0.176470588235294,"Hauptstraße 5, 16278 Mark Landin",TRUE
"447","AA_0636","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"163.80",NA,"M",14.1414,53.0783,2018,0.8,17,3,0.176470588235294,"Hauptstraße 5, 16278 Mark Landin",TRUE
"448","AA_0637","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"265.80",NA,"F",14.1414,53.0783,2018,0.76,17,3,0.176470588235294,"Hauptstraße 5, 16278 Mark Landin",TRUE
"449","AA_0638","11/28/2018","YVT","Eppendorf + Eppendorf",2,0,NA,0,0,FALSE,"147.70",NA,"F",14.1414,53.0783,2018,0.84,17,3,0.176470588235294,"Hauptstraße 5, 16278 Mark Landin",TRUE
"450","AA_0639","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"329.20",NA,"M",13.2144,53.1514,2018,0.7,20,0,0,NA,FALSE
"451","AA_0640","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"325.30",NA,"M",13.2144,53.1514,2018,0.7,20,0,0,NA,FALSE
"452","AA_0641","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"226.30",NA,"M",13.2144,53.1514,2018,0.6,20,0,0,NA,FALSE
"453","AA_0642","11/28/2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"413.22",NA,"F",14.1414,53.0783,2018,0.7391304348,17,3,0.176470588235294,"Hauptstraße 5, 16278 Mark Landin",TRUE
"454","AA_0643","11/21/2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"93.98",NA,"F",14.1414,53.0783,2018,0.84,17,3,0.176470588235294,"Hauptstraße 5, 16278 Mark Landin",TRUE
"455","AA_0644","11/29/2018","YVT","Eppendorf + Eppendorf + Eppendorf",3,36.53,NA,36.53,77,TRUE,"167.50",NA,"F",14.1414,53.0783,2018,0.84,17,3,0.176470588235294,"Hauptstraße 5, 16278 Mark Landin",TRUE
"456","AA_0645","11/28/2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"147.50",NA,"F",14.1414,53.0783,2018,0.8,17,3,0.176470588235294,"Hauptstraße 5, 16278 Mark Landin",TRUE
"457","AA_0647","11/21/2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"650.40",NA,"F",13.2144,53.1514,2018,0.8,20,0,0,NA,FALSE
"458","AA_0648","11/21/2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"81.60",NA,"F",13.2144,53.1514,2018,0.8571429,20,0,0,NA,FALSE
"459","AA_0649","11/21/2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"122.20",NA,"M",13.2144,53.1514,2018,0.65,20,0,0,NA,FALSE
"460","AA_0650","11/28/2018","YVT","Eppendorf + Eppendorf",2,0,NA,0,0,FALSE,"1,185.40",NA,"F",13.2144,53.1514,2018,0.8,20,0,0,NA,FALSE
"461","AA_0651","11/28/2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"292.40",NA,"F",13.2144,53.1514,2018,0.8,20,0,0,NA,FALSE
"462","AA_0652","11/21/2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"255.00",NA,"F",13.2144,53.1514,2018,0.7826087,20,0,0,NA,FALSE
"463","AA_0653","11/21/2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"284.90",NA,"M",13.2144,53.1514,2018,0.7058824,20,0,0,NA,FALSE
"464","AA_0654","11/21/2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"345.60",NA,"F",13.2144,53.1514,2018,0.8,20,0,0,NA,FALSE
"465","AA_0655","11/21/2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"356.30",NA,"F",13.2144,53.1514,2018,0.68,20,0,0,NA,FALSE
"466","AA_0656","11/28/2018","YVT","Eppendorf + Eppendorf",2,0,NA,0,0,FALSE,"796.00",NA,"F",13.2144,53.1514,2018,0.72,20,0,0,NA,FALSE
"467","AA_0657","11/21/2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"247.90",NA,"F",13.2144,53.1514,2018,0.64,20,0,0,NA,FALSE
"468","AA_0658","11/21/2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"193.80",NA,"F",13.2144,53.1514,2018,0.7619048,20,0,0,NA,FALSE
"469","AA_0659","11/21/2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"287.20",NA,"F",13.2144,53.1514,2018,0.72,20,0,0,NA,FALSE
"470","AA_0660","11/29/2018","YVT","Eppendorf + Eppendorf + Eppendorf",3,37.06,NA,37.06,54,TRUE,"223.20",NA,"F",14.1414,53.0783,2018,0.84,17,3,0.176470588235294,"Hauptstraße 5, 16278 Mark Landin",TRUE
"471","AA_0661","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"198.10",NA,"F",14.1414,53.0783,2018,0.88,17,3,0.176470588235294,"Hauptstraße 5, 16278 Mark Landin",TRUE
"472","AA_0662","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"515.30",NA,"M",14.1414,53.0783,2018,0.95,17,3,0.176470588235294,"Hauptstraße 5, 16278 Mark Landin",TRUE
"473","AA_0663","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"107.40",NA,"F",14.1414,53.0783,2018,0.84,17,3,0.176470588235294,"Hauptstraße 5, 16278 Mark Landin",TRUE
"474","AA_0664","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"170.50",NA,"F",14.1414,53.0783,2018,0.92,17,3,0.176470588235294,"Hauptstraße 5, 16278 Mark Landin",TRUE
"475","AA_0666","2018","YVT","Eppendorf",1,30.02,NA,30.02,6361,TRUE,"557.60",NA,"F",14.1414,53.0783,2018,0.84,17,3,0.176470588235294,"Hauptstraße 5, 16278 Mark Landin",TRUE
"476","AA_0667","2018","YVT","Eppendorf",1,29.49,NA,29.49,9108,TRUE,"148.00",NA,"F",14.0939,53.0706,2018,0.84,8,1,0.125,NA,FALSE
"477","AA_0668","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"74.80",NA,"F",14.0939,53.0706,2018,0.8260869565,8,1,0.125,NA,FALSE
"478","AA_0669","2018","YVT","Eppendorf",1,31.77,NA,31.77,1944,TRUE,"221.80",NA,"F",13.9106,52.9328,2018,0.88,2,1,0.5,NA,FALSE
"479","AA_0670","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"288.40",NA,"M",11.5093,53.5517,2018,0.05,1,0,0,NA,FALSE
"480","AA_0671","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"270.20",NA,"F",11.4563,53.6,2018,0.1304348,1,0,0,NA,FALSE
"481","AA_0672","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"159.40",NA,"M",13.66,52.7369,2018,0,15,1,0.0666666666666667,NA,FALSE
"482","AA_0673","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"519.60",NA,"M",13.1781,52.9967,2018,0.2105263158,5,0,0,NA,FALSE
"483","AA_0674","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"71.50",NA,"M",13.1781,52.9967,2018,0.15,5,0,0,NA,FALSE
"484","AA_0675","11/28/2018","YVT","Eppendorf + Eppendorf",2,0,NA,0,0,FALSE,"113.10",NA,"F",13.1781,52.9967,2018,0.16,5,0,0,NA,FALSE
"485","AA_0676","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"239.20",NA,"F",13.1781,52.9967,2018,0.12,5,0,0,NA,FALSE
"486","AA_0677","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"219.50",NA,"M",13.1781,52.9967,2018,0.2,5,0,0,NA,FALSE
"487","AA_0678","11/28/2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"385.80",NA,"M",13.9106,52.9328,2018,0.8888888889,2,1,0.5,NA,FALSE
"488","AA_0679","2018","YVT","Eppendorf",1,33.91,NA,33.91,456,TRUE,"181.20",NA,"M",14.0839,52.6081,2018,0.75,1,1,1,NA,FALSE
"489","AA_0680","2018","YVT","Eppendorf",1,0,NA,0,0,FALSE,"198.80",NA,"M",13.2564,52.9228,2018,0.1666666667,1,0,0,NA,FALSE
"490","AA_0681","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"369.7",FALSE,"M",13.7317,52.9758,2019,0.9444444444,7,0,0,NA,FALSE
"491","AA_0682","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"168.3",FALSE,"M",13.7317,52.9758,2019,0.9444444444,7,0,0,NA,FALSE
"492","AA_0683","5/27/2021","Tes-Tes","Quantstudio1 + Quantstudio1",2,NA,0,0,0,FALSE,"127.7",FALSE,"F",13.7317,52.9758,2019,0.8571428571,7,0,0,NA,FALSE
"493","AA_0684","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"426.6",FALSE,"F",13.7317,52.9758,2019,0.9130434783,7,0,0,NA,FALSE
"494","AA_0685","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"403.9",FALSE,"M",13.7317,52.9758,2019,0.9444444444,7,0,0,NA,FALSE
"495","AA_0686","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"122.6",FALSE,"M",13.7317,52.9758,2019,0.9444444444,7,0,0,NA,FALSE
"496","AA_0687","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"1096.5",FALSE,"F",13.7328,52.9794,2019,0.8260869565,6,1,0.166666666666667,NA,FALSE
"497","AA_0688","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"660.0",FALSE,"M",13.7325,52.9789,2019,0.8888888889,3,2,0.666666666666667,NA,FALSE
"498","AA_0689","6/18/2021","Tes-Tes-Tes","7300_RealTimePCR + Quantstudio1 + Quantstudio1",3,NA,28.30151986,28.30151986,20370,TRUE,"160.1",FALSE,"M",13.7325,52.9789,2019,0.6875,3,2,0.666666666666667,NA,FALSE
"499","AA_0690","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,31.21169417,31.21169417,2838,TRUE,"195.6",FALSE,"M",13.7328,52.9794,2019,0.7647058824,6,1,0.166666666666667,NA,FALSE
"500","AA_0691","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"425.8",FALSE,"F",13.7328,52.9794,2019,0.8421052632,6,1,0.166666666666667,NA,FALSE
"501","AA_0692","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"384.1",FALSE,"M",13.7317,52.9758,2019,0.9444444444,7,0,0,NA,FALSE
"502","AA_0693","5/27/2021","Tes","Quantstudio1",1,NA,32.81,32.81,961,TRUE,"80.5",FALSE,"F",13.7325,52.9789,2019,0.8260869565,3,2,0.666666666666667,NA,FALSE
"503","AA_0694","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"152.1",FALSE,"M",13.7328,52.9794,2019,0.8888888889,6,1,0.166666666666667,NA,FALSE
"504","AA_0695","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"77.4",FALSE,"F",13.7328,52.9794,2019,0.8571428571,6,1,0.166666666666667,NA,FALSE
"505","AA_0696","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"310.4",FALSE,"M",13.7328,52.9794,2019,0.8333333333,6,1,0.166666666666667,NA,FALSE
"506","AA_0697","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"270.9",TRUE,"M",13.985,52.9756,2019,0.8888888889,7,0,0,NA,FALSE
"507","AA_0699","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"73.5",FALSE,"F",13.985,52.9756,2019,0.8095238095,7,0,0,NA,FALSE
"508","AA_0700","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"119.5",FALSE,"M",13.985,52.9756,2019,0.8333333333,7,0,0,NA,FALSE
"509","AA_0701","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"69.1",FALSE,"F",13.985,52.9756,2019,0.7619047619,7,0,0,NA,FALSE
"510","AA_0702","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"93.0",FALSE,"M",13.985,52.9756,2019,0.7777777778,7,0,0,NA,FALSE
"511","AA_0703","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,33.74166667,33.74166667,511,TRUE,"335.4",FALSE,"M",12.9189,52.8789,2019,0.1428571429,1,1,1,NA,FALSE
"512","AA_0704","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"134.2",FALSE,"F",14.7542,52.975,2019,0.7391304348,1,0,0,NA,FALSE
"513","AA_0705","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"335.3",TRUE,"M",13.985,52.9756,2019,0.8888888889,7,0,0,NA,FALSE
"514","AA_0706","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"370.4",FALSE,"F",13.985,52.9756,2019,0.8695652174,7,0,0,NA,FALSE
"515","AA_0707","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"488.7",FALSE,"F",13.6892,52.535,2019,0.1904761905,3,0,0,NA,FALSE
"516","AA_0708","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"163.0",FALSE,"M",13.6892,52.535,2019,0.2352941176,3,0,0,NA,FALSE
"517","AA_0709","5/27/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"288.3",FALSE,"F",13.6892,52.535,2019,0.1304347826,3,0,0,NA,FALSE
"518","AA_0710","3/9/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"321.3",FALSE,"M",13.7847,52.2972,2019,0,2,0,0,NA,FALSE
"519","AA_0711","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"151.7",FALSE,"M",13.7847,52.2972,2019,0.05882352941,2,0,0,NA,FALSE
"520","AA_0712","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"234.7",FALSE,"F",13.7075,52.2453,2019,0.08695652174,3,1,0.333333333333333,NA,FALSE
"521","AA_0713","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"146.7",FALSE,"F",13.9917,52.9781,2019,0.8695652174,7,0,0,NA,FALSE
"522","AA_0714","3/10/2021","Tes-Tes","Quantstudio1 + Quantstudio1",2,NA,36.75569127,36.75569127,66,TRUE,"209.5",FALSE,"M",13.7075,52.2453,2019,0.1111111111,3,1,0.333333333333333,NA,FALSE
"523","AA_0715","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"390.1",FALSE,"M",13.7075,52.2453,2019,0.1764705882,3,1,0.333333333333333,NA,FALSE
"524","AA_0716","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"86.0",FALSE,"F",13.9917,52.9781,2019,0.8260869565,7,0,0,NA,FALSE
"525","AA_0717","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"483.0",FALSE,"F",13.9917,52.9781,2019,0.8695652174,7,0,0,NA,FALSE
"526","AA_0718","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"149.7",FALSE,"M",13.9917,52.9781,2019,0.8333333333,7,0,0,NA,FALSE
"527","AA_0719","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"234.2",FALSE,"M",13.9917,52.9781,2019,0.875,7,0,0,NA,FALSE
"528","AA_0720","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"430.1",FALSE,"F",13.9917,52.9781,2019,0.7826086957,7,0,0,NA,FALSE
"529","AA_0721","5/27/2021","Tes-Tes","Quantstudio1 + Quantstudio1",2,NA,0,0,0,FALSE,"263.5",FALSE,"F",13.9917,52.9781,2019,0.7826086957,7,0,0,NA,FALSE
"530","AA_0722","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"950.7",FALSE,"M",13.4219,53.0389,2019,0.8823529412,3,0,0,NA,FALSE
"531","AA_0723","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"209.6",FALSE,"M",13.4219,53.0389,2019,0.6875,3,0,0,NA,FALSE
"532","AA_0724","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"705.2",FALSE,"F",13.4219,53.0389,2019,0.652173913,3,0,0,NA,FALSE
"533","AA_0725","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"215.1",FALSE,"F",13.4767,53.0006,2019,0.6956521739,5,0,0,NA,FALSE
"534","AA_0726","5/27/2021","Tes-Tes","Quantstudio1 + Quantstudio1",2,NA,0,0,0,FALSE,"117.2",FALSE,"M",13.4767,53.0006,2019,0.6666666667,5,0,0,NA,FALSE
"535","AA_0727","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"748.9",FALSE,"F",13.4767,53.0006,2019,0.652173913,5,0,0,NA,FALSE
"536","AA_0728","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"432.9",TRUE,"F",13.4767,53.0006,2019,0.5217391304,5,0,0,NA,FALSE
"537","AA_0729","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"738.1",FALSE,"F",13.4767,53.0006,2019,0.5217391304,5,0,0,NA,FALSE
"538","AA_0730","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"273.5",FALSE,"F",13.0978,52.7989,2019,0.08695652174,1,0,0,NA,FALSE
"539","AA_0731","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"111.2",FALSE,"M",13.3269,53.2217,2019,0.9333333333,5,0,0,NA,FALSE
"540","AA_0732","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"181.9",FALSE,"M",13.3269,53.2217,2019,0.8823529412,5,0,0,NA,FALSE
"541","AA_0733","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"125.7",FALSE,"F",13.3269,53.2217,2019,0.9047619048,5,0,0,NA,FALSE
"542","AA_0734","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"316.2",FALSE,"F",13.3269,53.2217,2019,0.9523809524,5,0,0,NA,FALSE
"543","AA_0735","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"261.3",FALSE,"M",13.3806,53.2242,2019,0.8333333333,3,0,0,NA,FALSE
"544","AA_0736","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"102.7",FALSE,"M",13.3806,53.2242,2019,0.9444444444,3,0,0,NA,FALSE
"545","AA_0737","5/27/2021","Tes-Tes","Quantstudio1 + Quantstudio1",2,NA,0,0,0,FALSE,"252.2",TRUE,"F",13.3806,53.2242,2019,0.8,3,0,0,NA,FALSE
"546","AA_0738","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"268.3",FALSE,"F",13.3269,53.2217,2019,1,5,0,0,NA,FALSE
"547","AA_0739","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,33.71,33.71,522,TRUE,"162.9",FALSE,"M",14.1267,53.0897,2019,0.6470588235,7,1,0.142857142857143,NA,FALSE
"548","AA_0740","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"348.7",FALSE,"M",14.1264,53.09,2019,0.7222222222,4,0,0,NA,FALSE
"549","AA_0741","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"114.9",FALSE,"F",14.1264,53.09,2019,0.6666666667,4,0,0,NA,FALSE
"550","AA_0742","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"359.1",FALSE,"F",14.1264,53.09,2019,0.8,4,0,0,NA,FALSE
"551","AA_0743","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"304.6",FALSE,"M",14.1147,53.0317,2019,0.8235294118,7,1,0.142857142857143,NA,FALSE
"552","AA_0744","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"161.3",FALSE,"M",14.1147,53.0317,2019,0.9444444444,7,1,0.142857142857143,NA,FALSE
"553","AA_0745","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"576.5",FALSE,"F",14.1264,53.09,2019,0.8260869565,4,0,0,NA,FALSE
"554","AA_0746","6/1/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"244.0",FALSE,"F",14.1147,53.0317,2019,0.9130434783,7,1,0.142857142857143,NA,FALSE
"555","AA_0747","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"419.9",FALSE,"M",14.1147,53.0317,2019,0.9411764706,7,1,0.142857142857143,NA,FALSE
"556","AA_0748","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"408.2",FALSE,"M",14.1147,53.0317,2019,0.8888888889,7,1,0.142857142857143,NA,FALSE
"557","AA_0749","5/27/2021","Tes","Quantstudio1",1,NA,33.68,33.68,533,TRUE,"455.1",TRUE,"M",14.1147,53.0317,2019,1,7,1,0.142857142857143,NA,FALSE
"558","AA_0750","6/1/2021","Tes","Quantstudio1",1,NA,32.29,32.29,1367,TRUE,"533.4",FALSE,"F",13.2761,52.9722,2019,0,3,1,0.333333333333333,NA,FALSE
"559","AA_0752","6/1/2021","Tes","Quantstudio1",1,NA,31.95,31.95,1721,TRUE,"388.0",FALSE,"M",13.705,52.2578,2019,0.1666666667,1,1,1,NA,FALSE
"560","AA_0753","6/1/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"175.9",FALSE,"M",13.8867,52.2717,2019,0.1666666667,1,0,0,NA,FALSE
"561","AA_0754","6/1/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,NA,NA,"M",13.3047,52.9936,2019,0.1666666667,21,3,0.142857142857143,"Mildenberger Str. 1, 16792 Zehdenick",TRUE
"562","AA_0755","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,33.77666667,33.77666667,499,TRUE,NA,NA,"M",14.1125,53.1439,2019,0.7777777778,1,1,1,NA,FALSE
"563","AA_0756","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"202.0",FALSE,"M",14.1147,53.0317,2019,1,7,1,0.142857142857143,NA,FALSE
"564","AA_0757","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"292.9",FALSE,"F",13.1431,53.0014,2019,0.2666666667,1,0,0,NA,FALSE
"565","AA_0758","6/1/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"131.7",FALSE,"M",13.3047,52.9936,2019,0.1538461538,21,3,0.142857142857143,"Mildenberger Str. 1, 16792 Zehdenick",TRUE
"566","AA_0759","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,30.55,30.55,4443,TRUE,"214.6",FALSE,"M",13.3047,52.9936,2019,0.1538461538,21,3,0.142857142857143,"Mildenberger Str. 1, 16792 Zehdenick",TRUE
"567","AA_0760","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"252.5",FALSE,"F",13.2761,52.9722,2019,0,3,1,0.333333333333333,NA,FALSE
"568","AA_0761","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"342.4",FALSE,"M",13.2761,52.9722,2019,0.125,3,1,0.333333333333333,NA,FALSE
"569","AA_0762","6/1/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"102.2",FALSE,"M",13.3047,52.9936,2019,0.1111111111,21,3,0.142857142857143,"Mildenberger Str. 1, 16792 Zehdenick",TRUE
"570","AA_0763","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"301.9",FALSE,"M",13.8956,52.2675,2019,0.3529411765,1,0,0,NA,FALSE
"571","AA_0764","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"288.1",FALSE,"M",13.6014,53.2639,2019,0.8888888889,1,0,0,NA,FALSE
"572","AA_0765","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"295.9",FALSE,"M",13.5497,53.26,2019,0.8888888889,1,0,0,NA,FALSE
"573","AA_0766","6/1/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"173.9",FALSE,"F",13.2131,52.9461,2019,0.09523809524,16,0,0,NA,FALSE
"574","AA_0767","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"766.1",TRUE,"M",13.2131,52.9461,2019,0.1764705882,16,0,0,NA,FALSE
"575","AA_0768","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"196.6",FALSE,"M",13.2131,52.9461,2019,0.2,16,0,0,NA,FALSE
"576","AA_0769","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"728.2",FALSE,"F",13.2131,52.9461,2019,0.1578947368,16,0,0,NA,FALSE
"577","AA_0770","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"244.1",FALSE,"F",13.7183,53.2978,2019,0.8571428571,2,0,0,NA,FALSE
"578","AA_0771","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"443.6",FALSE,"F",13.7183,53.2978,2019,0.8571428571,2,0,0,NA,FALSE
"579","AA_0772","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"258.5",FALSE,"M",13.2131,52.9461,2019,0.2352941176,16,0,0,NA,FALSE
"580","AA_0773","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"423.2",FALSE,"M",13.2131,52.9461,2019,0.1111111111,16,0,0,NA,FALSE
"581","AA_0774","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"609.9",FALSE,"F",13.2131,52.9461,2019,0.04347826087,16,0,0,NA,FALSE
"582","AA_0775","6/1/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"239.7",FALSE,"F",13.2131,52.9461,2019,0.1304347826,16,0,0,NA,FALSE
"583","AA_0780","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"219.9",TRUE,"M",13.2131,52.9461,2019,0.2222222222,16,0,0,NA,FALSE
"584","AA_0783","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"226.1",FALSE,"M",13.6064,53.1922,2019,0.8823529412,1,0,0,NA,FALSE
