Mouse_ID,qPCR_Date,Plate,Tested_by,Machine,Measurements,Ct_1_Ep,Ct_2_Ep,Ct_1_Ep_Real_Pred,Ct_2_Ep_Real_Pred,Ct_believable,Ct_Ep_Consistent,believable_Ct_value,Ct_mean,Ct_mean_Ep,Ct_mean_ABI,Ct_mean_1_ABI,Ct_mean_2_ABI,Ct_mean_3_ABI,Ct_1_ABI,Ct_2_ABI,Ct_3_ABI,Ct_4_ABI,Ct_5_ABI,Ct_6_ABI,Ct_7_ABI,Ct_8_ABI,Ct_9_ABI,StDev,Oocyst_Predict
AA_0714,3/10/2021,3+5,Tes-Tes,Quantstudio1 + Quantstudio1,2,NA,NA,NA,NA,TRUE,NA,36.4,36.4,NA,36.75569127,36.4,37.11,NA,0,36.77359757,36.0311675,36.85,0,37.368,NA,NA,NA,21.02,85
AA_0723,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0724,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0727,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0729,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0734,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0738,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0742,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0747,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0757,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0760,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0763,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0780,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0794,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,31.16733333,31.16733333,NA,31.17,31.17,NA,NA,30.97,30.934,31.598,NA,NA,NA,NA,NA,NA,0.37,2920
AA_0799,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0811,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0837,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0849,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,NA,NA,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0852,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0855,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0856,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0857,3/10/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0683,5/27/2021,5+6,Tes-Tes,Quantstudio1 + Quantstudio1,2,NA,NA,NA,NA,TRUE,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA,0,0
AA_0684,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0685,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0688,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0691,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0692,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0693,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,32.81,32.81,NA,32.81,32.81,NA,NA,32.417,33.011,33.008,NA,NA,NA,NA,NA,NA,0.34,962
AA_0694,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0697,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0699,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0701,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0702,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0705,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0706,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0707,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0708,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0709,5/27/2021,2+2,Tes-Tes,7300_RealTimePCR + Quantstudio1,2,NA,NA,NA,NA,TRUE,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA,0,0
AA_0711,5/27/2021,3,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0713,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0716,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0717,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0719,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0721,5/27/2021,4+6,Tes-Tes,Quantstudio1 + Quantstudio1,2,NA,NA,NA,NA,TRUE,NA,0,0,NA,0,0,0,NA,0,35.686,0,0,0,0,NA,NA,NA,20.6,0
AA_0726,5/27/2021,5+6,Tes-Tes,Quantstudio1 + Quantstudio1,2,NA,NA,NA,NA,TRUE,NA,0,0,NA,0,0,0,NA,37.962,0,0,0,0,0,NA,NA,NA,21.92,0
AA_0728,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0730,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0731,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0732,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0733,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0736,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0737,5/27/2021,4+6,Tes-Tes,Quantstudio1 + Quantstudio1,2,NA,NA,NA,NA,TRUE,NA,0,0,NA,0,0,0,NA,34.259,0,0,0,0,0,NA,NA,NA,19.78,0
AA_0744,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0748,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0749,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,33.68,33.68,NA,33.68,33.68,NA,NA,34.165,32.311,34.568,NA,NA,NA,NA,NA,NA,1.2,534
AA_0755,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0756,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0767,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0771,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0773,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0784,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0786,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0788,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0801,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,33.59,33.59,NA,NA,33.528,32.932,34.305,NA,NA,NA,NA,NA,NA,0.69,567
AA_0828,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0830,5/27/2021,5,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0848,5/27/2021,4,Tes,Quantstudio1,1,NA,NA,NA,NA,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0746,6/1/2021,6,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0750,6/1/2021,6,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,32.29,32.29,NA,32.29,32.29,NA,NA,32.28970091,32.13209051,32.45941236,NA,NA,NA,NA,NA,NA,0.16,1368
AA_0752,6/1/2021,6,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,31.95,31.95,NA,31.95,31.95,NA,NA,31.72364445,31.9223838,32.1929885,NA,NA,NA,NA,NA,NA,0.24,1722
AA_0753,6/1/2021,6,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0754,6/1/2021,6,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0758,6/1/2021,6,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0762,6/1/2021,6,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0766,6/1/2021,6,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0775,6/1/2021,6,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0806,6/1/2021,6,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0807,6/1/2021,6,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0815,6/1/2021,6,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0820,6/1/2021,6,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0823,6/1/2021,6,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0827,6/1/2021,6,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,35.90029083,0,NA,NA,NA,NA,NA,NA,20.73,0
AA_0845,6/1/2021,6,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0854,6/1/2021,6,Tes,Quantstudio1,1,NA,NA,TRUE,TRUE,TRUE,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0
AA_0048,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,11.32,8.71,FALSE,FALSE,FALSE,10.015,0,0,10.015,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,5.41,0
AA_0059,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,8.33,8.36,FALSE,FALSE,FALSE,8.345,0,0,8.345,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,4.46,0
AA_0063,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,9.39,32.5,FALSE,TRUE,TRUE,20.945,0,0,20.945,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,13.85,0
AA_0075,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,32.44,6.94,FALSE,FALSE,FALSE,19.69,0,0,19.69,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,12.36,0
AA_0077,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,8.36,8.99,FALSE,FALSE,FALSE,8.675,0,0,8.675,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,4.66,0
AA_0106,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,33.23,18.34,TRUE,FALSE,TRUE,33.23,31.95,31.95,25.785,31.30959361,31.30959361,NA,NA,31.00914358,31.77852371,31.14111353,NA,NA,NA,NA,NA,NA,5.41,2656
AA_0108,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,9.25,36.88,FALSE,TRUE,TRUE,23.065,0,0,23.065,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,15.66,0
AA_0109,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,8.45,7.9,FALSE,FALSE,FALSE,8.175,0,0,8.175,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,4.35,0
AA_0110,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,37.41,7.05,FALSE,FALSE,FALSE,22.23,0,0,22.23,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,14.22,0
AA_0111,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,8.42,35.76,FALSE,TRUE,TRUE,35.76,36.63559975,36.63559975,22.09,37.5111995,37.5111995,NA,NA,0,0,37.5111995,NA,NA,NA,NA,NA,NA,17.04,40
AA_0112,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,17.36,38.1,FALSE,TRUE,TRUE,27.73,0,0,27.73,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,16.73,0
AA_0114,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,35.31,10.11,FALSE,FALSE,FALSE,22.71,0,0,22.71,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,13.62,0
AA_0120,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,11.02,38.91,FALSE,TRUE,TRUE,38.91,36.25322791,36.25322791,24.965,35.36763722,35.36763722,NA,NA,36.03231845,35.04052388,35.03006933,NA,NA,NA,NA,NA,NA,10.14,170
AA_0123,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,8.7,39.65,FALSE,TRUE,TRUE,24.18,0,0,24.18,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,15.71,332035
AA_0144,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,28.4,26.12,TRUE,TRUE,TRUE,27.26,26.80370359,26.80370359,27.26,26.49950599,26.49950599,NA,NA,26.95208184,26.51669987,26.02973624,NA,NA,NA,NA,NA,NA,0.81,69000
AA_0159,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,21.52,6.04,FALSE,FALSE,FALSE,13.78,0,0,13.78,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,8.29,0
AA_0172,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,8.12,39.36,FALSE,TRUE,TRUE,39.36,29.48206882,29.48206882,23.74,35.22413764,35.22413764,NA,NA,35.54565305,34.90262224,0,NA,NA,NA,NA,NA,NA,15.96,188
AA_0173,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,7.61,36.76,FALSE,TRUE,TRUE,36.76,37.46772839,37.46772839,22.185,38.17545677,38.17545677,NA,NA,38.17545677,0,0,NA,NA,NA,NA,NA,NA,17.56,25
AA_0174,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,7.17,12.41,FALSE,FALSE,FALSE,9.79,0,34.87195151,9.79,34.87195151,34.87195151,NA,NA,33.23655452,35.69393396,35.68536605,NA,NA,NA,NA,NA,NA,13.35,238
AA_0176,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,7.39,6.62,FALSE,FALSE,FALSE,7.005,0,0,7.005,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3.73,0
AA_0179,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,10.5,39.9,FALSE,TRUE,TRUE,25.2,0,0,25.2,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,16.96,0
AA_0181,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,4.96,10.08,FALSE,FALSE,FALSE,7.52,0,0,7.52,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,4.47,0
AA_0185,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,15.97,6.29,FALSE,FALSE,FALSE,11.13,0,0,11.13,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,6.34,0
AA_0283,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,27.1,28.53,FALSE,FALSE,FALSE,27.815,0,34.8612148,27.815,34.8612148,34.8612148,NA,NA,34.47885503,34.48716609,35.61762329,NA,NA,NA,NA,NA,NA,3.76,240
AA_0325,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,7.48,37.9,FALSE,TRUE,TRUE,22.69,31.85107122,31.85107122,22.69,31.85107122,31.85107122,NA,NA,31.94857343,32.0054484,31.59919183,NA,NA,NA,NA,NA,NA,9.97,1842
AA_0351,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,9.04,39.14,FALSE,TRUE,TRUE,39.14,39.08415505,39.08415505,24.09,39.02831009,39.02831009,NA,NA,0,0,39.02831009,NA,NA,NA,NA,NA,NA,18.33,14
AA_0443,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,8.48,37.64,FALSE,TRUE,TRUE,23.06,0,0,23.06,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,15.95,0
AA_0523,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,26.85,25.53,TRUE,TRUE,TRUE,26.19,25.15809491,25.15809491,26.19,24.47015818,24.47015818,NA,NA,24.57472806,24.64274899,24.19299749,NA,NA,NA,NA,NA,NA,0.97,272830
AA_0570,6/18/2021,7,YVT-Tes,Eppendorf + Quantstudio1,2,36.39,16.76,FALSE,FALSE,FALSE,26.575,0,0,26.575,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,14.79,0
AA_0689,6/18/2021,1+1+7,Tes-Tes,7300_RealTimePCR + Quantstudio1 + Quantstudio1,3,NA,NA,NA,NA,TRUE,NA,29.09317423,29.09317423,NA,28.30151986,29.19301514,28.99333333,26.71821112,29.15210342,29.20052851,29.22641348,29.23,29.12,28.63,26.92011675,26.57049609,26.66402053,1.2,59449
AA_0793,6/18/2021,3+7,Tes-Tes,Quantstudio1 + Quantstudio1,2,NA,NA,NA,NA,TRUE,NA,29.23189459,29.23189459,NA,29.23189459,29.44933333,29.01445584,NA,29.865,28.998,29.485,29.36760249,29.27013169,28.40563334,NA,NA,NA,0.49,12608
AA_0047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
