# File Name: Plate 3 NQ.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-03-10 11:25:49 AM UTC
# Run End Date/Time: 2021-03-10 12:27:38 PM UTC
# Run Duration: 61 minutes 49 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-03-14 09:34:19 AM UTC
# Software Name and Version: Design & Analysis Software v2.5.0
# Plugin Name and Version: Primary Analysis v1.5.0, Standard Curve v1.5.0
# Exported By: guest
# Exported On: 2021-03-14 09:34:53 AM UTC
"Well","Well Position","Cycle Number","FAM","ROX"
"7","A7","27","210757.64","113571.805"
"7","A7","28","210684.83","113507.445"
"7","A7","29","210802.86","113686.88"
"7","A7","30","210835.05","113740.87"
"7","A7","31","210751.28","114003.39"
"7","A7","32","210969.25","113652.85"
"7","A7","33","210922.9","113485.51"
"7","A7","34","211048.31","113581.63"
"7","A7","35","211065.9","113558.83"
"7","A7","36","211637.14","113345.234"
"7","A7","37","211927.72","113232.17"
"7","A7","38","211813.23","113314.35"
"7","A7","39","211806.86","113509.93"
"7","A7","40","211634.81","113697.99"
"8","A8","1","222390.34","119393.85"
"8","A8","2","222362.0","119503.625"
"8","A8","3","223062.64","119627.57"
"8","A8","4","224028.72","119614.46"
"8","A8","5","224175.58","119515.305"
"8","A8","6","224006.56","119640.05"
"8","A8","7","224130.5","119539.695"
"8","A8","8","224313.08","119458.89"
"8","A8","9","223777.16","119260.27"
"8","A8","10","223186.98","119067.07"
"8","A8","11","222899.34","118948.234"
"8","A8","12","222613.77","118759.14"
"8","A8","13","221794.11","118434.72"
"8","A8","14","221544.17","117875.016"
"8","A8","15","221633.95","117546.766"
"8","A8","16","220893.7","117416.086"
"8","A8","17","220464.56","117393.69"
"8","A8","18","220260.88","117292.82"
"8","A8","19","220016.22","117029.96"
"8","A8","20","219715.19","116443.16"
"8","A8","21","219019.0","116314.52"
"8","A8","22","219071.66","116360.125"
"8","A8","23","219946.31","116409.18"
"8","A8","24","222128.8","117860.35"
"8","A8","25","230333.25","122730.445"
"8","A8","26","231845.14","123224.375"
"8","A8","27","230750.9","122836.43"
"8","A8","28","230375.58","122767.055"
"8","A8","29","231161.73","122843.17"
"8","A8","30","232341.7","123220.71"
"8","A8","31","232308.73","123290.69"
"8","A8","32","232162.92","123239.01"
"8","A8","33","232045.95","123062.83"
"8","A8","34","232521.78","122821.766"
"8","A8","35","231822.23","122542.05"
"8","A8","36","231411.8","122390.586"
"8","A8","37","231712.9","122766.66"
"8","A8","38","231712.31","122924.19"
"8","A8","39","231009.06","122845.19"
"8","A8","40","230552.55","122634.88"
"9","A9","1","200540.97","108429.125"
"9","A9","2","201484.2","108622.91"
"9","A9","3","203218.53","108943.39"
"9","A9","4","203820.06","109231.57"
"9","A9","5","205610.95","109546.1"
"9","A9","6","206319.38","109658.09"
"9","A9","7","206329.11","110199.14"
"9","A9","8","206933.83","110353.734"
"9","A9","9","207396.9","110213.5"
"9","A9","10","207872.53","110109.195"
"9","A9","11","207764.75","110223.586"
"9","A9","12","208065.1","110151.99"
"9","A9","13","209219.73","110113.5"
"9","A9","14","209455.28","110114.38"
"9","A9","15","209562.44","110506.05"
"9","A9","16","209469.5","110516.47"
"9","A9","17","209907.97","110406.38"
"9","A9","18","209853.48","110300.875"
"9","A9","19","209202.16","110349.54"
"9","A9","20","209083.52","110363.484"
"9","A9","21","210209.61","110216.92"
"9","A9","22","210563.58","110032.49"
"9","A9","23","210399.94","109991.51"
"9","A9","24","210601.0","110279.53"
"9","A9","25","210614.94","109972.586"
"9","A9","26","211414.81","109812.44"
"9","A9","27","211604.95","109926.03"
"9","A9","28","211357.81","109910.58"
"9","A9","29","211301.4","110102.234"
"9","A9","30","211570.61","110143.01"
"9","A9","31","212057.19","110040.8"
"9","A9","32","211867.31","110036.97"
"9","A9","33","211559.95","109945.31"
"9","A9","34","211311.55","109704.055"
"9","A9","35","211666.75","109579.02"
"9","A9","36","212013.47","109702.22"
"9","A9","37","212009.84","109905.88"
"9","A9","38","212447.08","109951.28"
"9","A9","39","211823.84","110130.945"
"9","A9","40","211344.34","110347.07"
"10","A10","1","26768.709","119939.24"
"10","A10","2","26888.191","120119.75"
"10","A10","3","26346.957","120591.04"
"10","A10","4","26357.164","120909.21"
"10","A10","5","27156.633","121091.14"
"10","A10","6","27687.848","121141.414"
"10","A10","7","27288.066","121584.19"
"10","A10","8","27085.303","121771.29"
"10","A10","9","27048.643","121651.625"
"10","A10","10","27184.271","121500.57"
"10","A10","11","27984.684","121457.52"
"10","A10","12","28063.377","121553.62"
"10","A10","13","27881.225","121561.66"
"10","A10","14","27473.576","121721.266"
"10","A10","15","27423.738","121684.875"
"10","A10","16","27914.441","121532.97"
"10","A10","17","27852.38","121469.67"
"10","A10","18","27255.574","121653.03"
"10","A10","19","27163.316","121579.484"
"10","A10","20","27788.898","121462.46"
"10","A10","21","28479.555","121427.58"
"10","A10","22","28518.5","121753.57"
"10","A10","23","28128.965","121799.86"
"10","A10","24","27942.594","121746.08"
"10","A10","25","27965.443","121769.51"
"10","A10","26","27905.621","121535.77"
"10","A10","27","27634.752","121385.555"
"10","A10","28","27564.86","121484.49"
"10","A10","29","27777.576","121687.94"
"10","A10","30","27395.01","121497.42"
"10","A10","31","27373.094","121382.14"
"10","A10","32","28007.912","121541.57"
"10","A10","33","27936.723","121581.625"
"10","A10","34","27602.922","121661.44"
"10","A10","35","27389.637","121568.336"
"10","A10","36","27131.64","121539.58"
"10","A10","37","27230.03","121607.695"
"10","A10","38","28101.238","121530.766"
"10","A10","39","28250.68","121563.09"
"10","A10","40","28393.297","121627.01"
"11","A11","1","36851.13","146604.55"
"11","A11","2","37371.43","146945.94"
"11","A11","3","37184.008","147444.25"
"11","A11","4","36881.613","147880.9"
"11","A11","5","36393.145","148321.14"
"11","A11","6","36563.906","149107.61"
"11","A11","7","37814.83","149685.28"
"11","A11","8","37770.67","149714.56"
"11","A11","9","36624.3","149754.45"
"11","A11","10","36393.316","149923.69"
"11","A11","11","36703.184","150096.92"
"11","A11","12","36969.855","150073.0"
"11","A11","13","37933.457","150071.16"
"11","A11","14","38026.59","150251.17"
"11","A11","15","37815.336","150530.16"
"11","A11","16","37731.98","150306.27"
"11","A11","17","37836.293","150208.23"
"11","A11","18","37412.895","150739.28"
"11","A11","19","37264.32","150948.05"
"11","A11","20","37437.21","150844.42"
"11","A11","21","37384.69","150953.22"
"11","A11","22","37294.76","150861.86"
"11","A11","23","37213.082","150949.84"
"11","A11","24","37163.656","150810.53"
"11","A11","25","36774.184","150696.78"
