# File Name: Plate_5.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-05-27 01:23:33 PM UTC
# Run End Date/Time: 2021-05-27 02:24:11 PM UTC
# Run Duration: 60 minutes 37 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-05-27 01:28:10 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.1
# Plugin Name and Version: Primary Analysis v1.6.0, Standard Curve v1.5.1
# Exported By: guest
# Exported On: 2021-05-27 02:59:31 PM UTC
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"70","F10","AA_0733 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"71","F11","AA_0733 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"72","F12","AA_0733 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"73","G1","8 tyz","8.0","Standard Curve","FAM","STANDARD","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.22755072871874776","true","3","39","","","","","43.0064","0.9975391910421612","-3.4107","96.42387395702269","0.26782591571677694","0.043739403376151745","false"
"74","G2","8 tyz","8.0","Standard Curve","FAM","STANDARD","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.22755072871874776","true","3","39","","","","","43.0064","0.9975391910421612","-3.4107","96.42387395702269","0.26782591571677694","0.043739403376151745","false"
"75","G3","8 tyz","8.0","Standard Curve","FAM","STANDARD","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.22755072871874776","true","3","39","","","","","43.0064","0.9975391910421612","-3.4107","96.42387395702269","0.26782591571677694","0.043739403376151745","false"
"76","G4","AA_0694 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"77","G5","AA_0694 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"78","G6","AA_0694 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"79","G7","AA_0716 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","34","","","","","","","","","","","false"
"80","G8","AA_0716 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"81","G9","AA_0716 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
