# File Name: 1_AA_0858-0882_01.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-10-12 01:33:09 PM UTC
# Run End Date/Time: 2021-10-12 02:33:53 PM UTC
# Run Duration: 60 minutes 43 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-10-12 01:36:43 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported By: guest
# Exported On: 2021-10-12 01:46:23 PM UTC
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"60","E12","AA_0879","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"61","F1","153","153.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","34.8964800585027","35.53334945548898","0.9764441474530102","0.6228354541479567","","","true","0.1848965311939301","true","3","29","","","","","42.5294","0.9878460960183288","-3.5595","90.95843178812628","0.745177504689645","0.0930604653718715","false"
"62","F2","153","153.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","36.14113175001543","35.53334945548898","0.9466488894579926","0.6228354541479567","","","true","0.1848965311939301","true","3","31","","","","","42.5294","0.9878460960183288","-3.5595","90.95843178812628","0.745177504689645","0.0930604653718715","false"
"63","F3","153","153.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","35.562436557948814","35.53334945548898","0.9670708980891715","0.6228354541479567","","","true","0.1848965311939301","true","3","30","","","","","42.5294","0.9878460960183288","-3.5595","90.95843178812628","0.745177504689645","0.0930604653718715","false"
"64","F4","AA_0863","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"65","F5","AA_0863","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"66","F6","AA_0863","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"67","F7","AA_0872","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"68","F8","AA_0872","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"69","F9","AA_0872","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"70","F10","AA_0880","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"71","F11","AA_0880","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"72","F12","AA_0880","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"73","G1","10","10.0","Standard Curve","FAM","STANDARD","FAM","None","No Amp","Undetermined","37.37914148701558","0.0","0.26122520694292983","","","true","0.1848965311939301","true","3","39","","","","","42.5294","0.9878460960183288","-3.5595","90.95843178812628","0.745177504689645","0.0930604653718715","false"
"74","G2","10","10.0","Standard Curve","FAM","STANDARD","FAM","None","Inconclusive","37.56385560226204","37.37914148701558","0.9352304664956941","0.26122520694292983","","","true","0.1848965311939301","true","3","32","","","","","42.5294","0.9878460960183288","-3.5595","90.95843178812628","0.745177504689645","0.0930604653718715","false"
"75","G3","10","10.0","Standard Curve","FAM","STANDARD","FAM","None","Inconclusive","37.19442737176912","37.37914148701558","0.9348801798461777","0.26122520694292983","","","true","0.1848965311939301","true","3","32","","","","","42.5294","0.9878460960183288","-3.5595","90.95843178812628","0.745177504689645","0.0930604653718715","false"
"76","G4","AA_0865","","Unknown","FAM","UNKNOWN","FAM","None","Amp","35.835872962782986","35.394335899937886","0.9447290993061818","0.6244277025661473","","","true","0.10938253107615586","true","3","31","","","","","","","","","","","false"
"77","G5","AA_0865","","Unknown","FAM","UNKNOWN","FAM","None","Amp","34.952798837092786","35.394335899937886","0.9620807501989006","0.6244277025661473","","","true","0.10938253107615586","true","3","31","","","","","","","","","","","false"
"78","G6","AA_0865","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","35.394335899937886","0.0","0.6244277025661473","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"79","G7","AA_0873","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"80","G8","AA_0873","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"81","G9","AA_0873","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"82","G10","AA_0881","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"83","G11","AA_0881","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"84","G12","AA_0881","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"85","H1","NTC","","NTC","FAM","NTC","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2","true","3","39","","","","","","","","","","","false"
"86","H2","NTC","","NTC","FAM","NTC","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2","true","3","39","","","","","","","","","","","false"
"87","H3","NTC","","NTC","FAM","NTC","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2","true","3","39","","","","","","","","","","","false"
"88","H4","AA_0866","","Unknown","FAM","UNKNOWN","FAM","None","Amp","31.595299498586897","32.07908851746233","0.9848389677442616","0.49462048002941933","","","true","0.10938253107615586","true","3","28","","","","","","","","","","","false"
"89","H5","AA_0866","","Unknown","FAM","UNKNOWN","FAM","None","Amp","32.058094156507906","32.07908851746233","0.9878081597467402","0.49462048002941933","","","true","0.10938253107615586","true","3","27","","","","","","","","","","","false"
"90","H6","AA_0866","","Unknown","FAM","UNKNOWN","FAM","None","Amp","32.583871897292184","32.07908851746233","0.9492630849343172","0.49462048002941933","","","true","0.10938253107615586","true","3","28","","","","","","","","","","","false"
"91","H7","AA_0874","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"92","H8","AA_0874","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"93","H9","AA_0874","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"94","H10","AA_0882","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"95","H11","AA_0882","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"96","H12","AA_0882","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
