# File Name: Plate 1 noQuench.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-03-08 01:14:55 PM UTC
# Run End Date/Time: 2021-03-08 02:16:07 PM UTC
# Run Duration: 61 minutes 11 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-03-09 02:01:55 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.0
# Plugin Name and Version: Primary Analysis v1.5.0, Standard Curve v1.5.0
# Exported By: guest
# Exported On: 2021-03-09 02:03:59 PM UTC
"Well","Well Position","Cycle Number","FAM","ROX"
"7","A7","27","43581.605","166672.1"
"7","A7","28","43218.113","166578.48"
"7","A7","29","42923.97","166642.73"
"7","A7","30","42575.395","166341.08"
"7","A7","31","42555.656","166336.64"
"7","A7","32","42816.973","166655.42"
"7","A7","33","42216.047","166669.4"
"7","A7","34","42222.426","166656.48"
"7","A7","35","42911.12","166849.77"
"7","A7","36","42815.26","166891.19"
"7","A7","37","42570.54","166842.97"
"7","A7","38","42495.266","166874.44"
"7","A7","39","42626.777","166887.4"
"7","A7","40","42875.492","167002.0"
"8","A8","1","33902.53","178319.6"
"8","A8","2","33958.58","178904.92"
"8","A8","3","33260.92","179070.92"
"8","A8","4","32449.748","179059.47"
"8","A8","5","32540.133","179472.86"
"8","A8","6","33676.434","179087.7"
"8","A8","7","34179.938","178861.75"
"8","A8","8","33687.43","179036.58"
"8","A8","9","33622.22","179478.86"
"8","A8","10","34239.63","179503.23"
"8","A8","11","34295.234","179584.02"
"8","A8","12","34072.883","179176.78"
"8","A8","13","33138.05","178901.48"
"8","A8","14","33164.27","178669.14"
"8","A8","15","34217.375","178392.48"
"8","A8","16","33627.184","178054.97"
"8","A8","17","33269.168","177780.22"
"8","A8","18","33017.258","177292.97"
"8","A8","19","32932.363","177229.77"
"8","A8","20","33035.258","177606.56"
"8","A8","21","32995.21","177482.38"
"8","A8","22","32913.902","177296.14"
"8","A8","23","32691.07","177030.28"
"8","A8","24","32756.805","176864.16"
"8","A8","25","33384.668","176617.66"
"8","A8","26","33471.16","176711.47"
"8","A8","27","33630.06","177274.4"
"8","A8","28","34124.207","177172.22"
"8","A8","29","34196.434","177032.34"
"8","A8","30","34518.574","176920.61"
"8","A8","31","34916.586","176876.83"
"8","A8","32","34602.94","176945.56"
"8","A8","33","34165.57","176914.1"
"8","A8","34","33834.473","176873.94"
"8","A8","35","33659.836","176891.34"
"8","A8","36","33605.375","177127.03"
"8","A8","37","33670.46","177110.08"
"8","A8","38","33347.75","177003.86"
"8","A8","39","33280.86","176911.45"
"8","A8","40","33666.55","176849.72"
"9","A9","1","25866.37","149118.3"
"9","A9","2","26295.676","149219.31"
"9","A9","3","26427.86","149653.05"
"9","A9","4","26423.727","149895.83"
"9","A9","5","26540.588","150454.06"
"9","A9","6","27332.541","150584.42"
"9","A9","7","27403.107","150719.89"
"9","A9","8","26492.355","150786.98"
"9","A9","9","26432.969","150661.72"
"9","A9","10","27467.994","150487.5"
"9","A9","11","27938.242","150462.72"
"9","A9","12","27970.957","150923.25"
"9","A9","13","27390.45","151240.95"
"9","A9","14","26285.646","151118.55"
"9","A9","15","26075.672","150958.69"
"9","A9","16","26474.31","150984.42"
"9","A9","17","26702.852","151240.3"
"9","A9","18","27511.287","151240.36"
"9","A9","19","27461.922","151125.55"
"9","A9","20","26864.002","151134.28"
"9","A9","21","26676.451","151010.45"
"9","A9","22","26809.46","150973.64"
"9","A9","23","26912.244","151214.06"
"9","A9","24","27273.15","151097.48"
"9","A9","25","26351.094","151008.86"
"9","A9","26","26197.037","151186.5"
"9","A9","27","27024.207","150929.33"
"9","A9","28","27606.486","150791.73"
"9","A9","29","27550.074","150936.55"
"9","A9","30","27345.32","150860.5"
"9","A9","31","27247.504","150685.16"
"9","A9","32","27411.484","150607.03"
"9","A9","33","27439.605","150806.5"
"9","A9","34","27820.818","150758.16"
"9","A9","35","27883.422","150482.86"
"9","A9","36","27187.238","150387.84"
"9","A9","37","26471.406","150583.38"
"9","A9","38","26414.373","150495.28"
"9","A9","39","27024.654","150402.81"
"9","A9","40","27071.178","150535.05"
"10","A10","1","4571.411","149762.78"
"10","A10","2","4552.7354","150367.11"
"10","A10","3","4599.6445","150805.81"
"10","A10","4","4245.745","150994.77"
"10","A10","5","3991.0708","150967.33"
"10","A10","6","4199.043","150599.19"
"10","A10","7","5011.3804","150483.81"
"10","A10","8","4303.8755","150717.69"
"10","A10","9","4106.6045","150461.81"
"10","A10","10","4458.109","150142.44"
"10","A10","11","4867.281","149931.19"
"10","A10","12","4959.1978","149654.61"
"10","A10","13","4670.7773","149555.02"
"10","A10","14","4221.2725","149664.61"
"10","A10","15","4129.7383","149606.62"
"10","A10","16","4265.1475","149537.8"
"10","A10","17","4235.305","149480.67"
"10","A10","18","4299.3813","149279.55"
"10","A10","19","4852.4863","149062.1"
"10","A10","20","5125.49","148904.25"
"10","A10","21","4580.9663","148881.39"
"10","A10","22","4384.4194","149048.38"
"10","A10","23","4395.247","149090.97"
"10","A10","24","4352.5786","149029.06"
"10","A10","25","4337.1577","148996.08"
"10","A10","26","4355.978","149012.64"
"10","A10","27","4596.966","148711.34"
"10","A10","28","4486.606","148707.5"
"10","A10","29","4030.2769","149016.36"
"10","A10","30","4092.9717","149028.22"
"10","A10","31","4826.16","148946.75"
"10","A10","32","4975.71","148930.23"
"10","A10","33","4393.1553","149069.31"
"10","A10","34","4282.262","149055.02"
"10","A10","35","4646.3745","149035.84"
"10","A10","36","4785.5063","149027.92"
"10","A10","37","4351.037","149068.1"
"10","A10","38","4202.4785","149043.11"
"10","A10","39","4431.3877","149092.53"
"10","A10","40","5263.2207","149140.77"
"11","A11","1","6029.988","181937.38"
"11","A11","2","6048.528","182026.2"
"11","A11","3","6149.476","182994.06"
"11","A11","4","5926.922","183494.92"
"11","A11","5","5837.7163","184355.95"
"11","A11","6","6106.658","184681.06"
"11","A11","7","5968.0786","184810.9"
"11","A11","8","5518.579","184762.05"
"11","A11","9","5412.5205","184718.38"
"11","A11","10","5722.0327","184747.92"
"11","A11","11","5743.9756","184864.66"
"11","A11","12","5938.0654","184796.12"
"11","A11","13","6004.365","184888.9"
"11","A11","14","5355.335","184950.2"
"11","A11","15","5057.891","185431.97"
"11","A11","16","4849.049","185418.38"
"11","A11","17","4814.6675","185268.55"
"11","A11","18","5153.963","185231.31"
"11","A11","19","5577.4556","185090.56"
"11","A11","20","6439.218","185049.9"
"11","A11","21","6537.1353","184983.39"
"11","A11","22","6547.1787","184934.22"
"11","A11","23","6460.175","184670.03"
"11","A11","24","6271.9224","184521.92"
"11","A11","25","5220.6094","184648.86"
"11","A11","26","5095.2983","184572.55"
"11","A11","27","6050.465","184566.06"
"11","A11","28","6641.7075","184504.02"
"11","A11","29","6453.6587","184670.56"
"11","A11","30","5776.7915","184543.44"
"11","A11","31","5755.649","184372.61"
"11","A11","32","6454.248","184399.2"
"11","A11","33","5735.9937","184576.88"
"11","A11","34","5565.5586","184436.4"
"11","A11","35","6059.2847","184152.58"
"11","A11","36","5676.17","184023.14"
"11","A11","37","5206.9805","184221.38"
"11","A11","38","4213.7676","184364.97"
"11","A11","39","4267.4214","184251.64"
"11","A11","40","5491.4546","184144.19"
"12","A12","1","8706.939","192383.2"
"12","A12","2","8463.218","192443.28"
"12","A12","3","8331.691","192979.56"
"12","A12","4","8674.37","193412.39"
"12","A12","5","8598.971","194302.61"
"12","A12","6","8228.396","194597.66"
"12","A12","7","7332.0605","194732.06"
"12","A12","8","7115.7256","195237.45"
"12","A12","9","7558.053","195322.61"
"12","A12","10","8262.035","195156.36"
"12","A12","11","8024.635","195030.53"
"12","A12","12","7790.1855","194986.25"
"12","A12","13","7408.4634","194944.62"
"12","A12","14","6448.1323","194973.9"
"12","A12","15","6518.72","194882.69"
"12","A12","16","7661.1895","194778.98"
"12","A12","17","7510.3926","194981.98"
"12","A12","18","6915.398","195196.45"
"12","A12","19","6807.969","195116.33"
"12","A12","20","7080.651","195058.22"
"12","A12","21","7178.0244","195002.05"
"12","A12","22","7508.652","195156.92"
"12","A12","23","7291.082","195243.84"
"12","A12","24","6728.1157","194830.36"
"12","A12","25","6307.945","194596.64"
"12","A12","26","6407.8306","194606.78"
"12","A12","27","7165.008","194814.55"
"12","A12","28","7547.4346","194820.66"
"12","A12","29","7929.8306","194461.11"
"12","A12","30","7238.2324","194290.42"
"12","A12","31","7196.419","194379.69"
"12","A12","32","8087.562","194389.67"
"12","A12","33","8190.254","194446.27"
"12","A12","34","8133.1543","194497.11"
"12","A12","35","8116.372","194472.81"
"12","A12","36","7716.981","194184.5"
"12","A12","37","7123.6567","194053.84"
"12","A12","38","7026.2046","194185.62"
"12","A12","39","7381.7295","194116.31"
"12","A12","40","7386.4307","194080.08"
"13","B1","1","151741.81","143303.73"
"13","B1","2","151848.8","143424.6"
