# File Name: Plate 1 noQuench.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-03-08 01:14:55 PM UTC
# Run End Date/Time: 2021-03-08 02:16:07 PM UTC
# Run Duration: 61 minutes 11 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-03-09 02:01:55 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.0
# Plugin Name and Version: Primary Analysis v1.5.0, Standard Curve v1.5.0
# Exported By: guest
# Exported On: 2021-03-09 02:03:59 PM UTC
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"68","F8","AA_0722","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2693801997103071","true","3","39","","","","","","","","","","","false"
"69","F9","AA_0722","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2693801997103071","true","3","39","","","","","","","","","","","false"
"70","F10","AA_0690","","Unknown","FAM","UNKNOWN","FAM","None","Amp","31.308129658454384","31.133388335401424","0.9750503927103233","0.17579251261655854","","","true","0.2693801997103071","true","3","26","","","","","","","","","","","false"
"71","F11","AA_0690","","Unknown","FAM","UNKNOWN","FAM","None","Amp","30.95656316026325","31.133388335401424","0.9709790757194171","0.17579251261655854","","","true","0.2693801997103071","true","3","25","","","","","","","","","","","false"
"72","F12","AA_0690","","Unknown","FAM","UNKNOWN","FAM","None","Amp","31.135472187486634","31.133388335401424","0.9834684765774618","0.17579251261655854","","","true","0.2693801997103071","true","3","26","","","","","","","","","","","false"
"76","G4","AA_0689","","Unknown","FAM","UNKNOWN","FAM","None","Amp","29.152103417279932","29.193015136238074","0.9760970215790087","0.03772047889184022","","","true","0.2693801997103071","true","3","23","","","","","","","","","","","false"
"77","G5","AA_0689","","Unknown","FAM","UNKNOWN","FAM","None","Amp","29.200528508834054","29.193015136238074","0.9835015820138057","0.03772047889184022","","","true","0.2693801997103071","true","3","23","","","","","","","","","","","false"
"78","G6","AA_0689","","Unknown","FAM","UNKNOWN","FAM","None","Amp","29.226413482600243","29.193015136238074","0.979376580775226","0.03772047889184022","","","true","0.2693801997103071","true","3","23","","","","","","","","","","","false"
"79","G7","AA_0791","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2693801997103071","true","3","39","","","","","","","","","","","false"
"80","G8","AA_0791","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2693801997103071","true","3","39","","","","","","","","","","","false"
"81","G9","AA_0791","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2693801997103071","true","3","39","","","","","","","","","","","false"
"82","G10","AA_0681","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2693801997103071","true","3","39","","","","","","","","","","","false"
"83","G11","AA_0681","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2693801997103071","true","3","39","","","","","","","","","","","false"
"84","G12","AA_0681","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2693801997103071","true","3","39","","","","","","","","","","","false"
"88","H4","AA_0772","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","37.959718458270345","0.0","","","","true","0.2693801997103071","true","3","39","","","","","","","","","","","false"
"89","H5","AA_0772","","Unknown","FAM","UNKNOWN","FAM","None","Amp","37.959718458270345","37.959718458270345","0.9685818677096739","","","","true","0.2693801997103071","true","3","32","","","","","","","","","","","false"
"90","H6","AA_0772","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","37.959718458270345","0.0","","","","true","0.2693801997103071","true","3","39","","","","","","","","","","","false"
"91","H7","AA_0846","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2693801997103071","true","3","39","","","","","","","","","","","false"
"92","H8","AA_0846","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2693801997103071","true","3","39","","","","","","","","","","","false"
"93","H9","AA_0846","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2693801997103071","true","3","39","","","","","","","","","","","false"
"94","H10","AA_0745","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2693801997103071","true","3","39","","","","","","","","","","","false"
"95","H11","AA_0745","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2693801997103071","true","3","39","","","","","","","","","","","false"
"96","H12","AA_0745","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2693801997103071","true","3","39","","","","","","","","","","","false"
"85","H1","NTC","","NTC","FAM","NTC","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2","true","3","39","","","","","","","","","","","false"
"86","H2","NTC","","NTC","FAM","NTC","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2","true","3","39","","","","","","","","","","","false"
"87","H3","NTC","","NTC","FAM","NTC","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2","true","3","39","","","","","","","","","","","false"
"1","A1","10_7","1.0E7","Standard Curve","FAM","STANDARD","FAM","None","Amp","22.122064830702993","22.15593963555796","0.9815302918939679","0.048949906310174957","","","true","0.3410299116142532","true","3","16","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"2","A2","10_7","1.0E7","Standard Curve","FAM","STANDARD","FAM","None","Amp","22.13369200864235","22.15593963555796","0.9845361035063884","0.048949906310174957","","","true","0.3410299116142532","true","3","16","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"3","A3","10_7","1.0E7","Standard Curve","FAM","STANDARD","FAM","None","Amp","22.21206206732855","22.15593963555796","0.977041546698203","0.048949906310174957","","","true","0.3410299116142532","true","3","15","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"13","B1","10_6","1000000.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","23.312409650472148","23.326447289565056","0.9843029140660734","0.029769964264043675","","","true","0.3410299116142532","true","3","17","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"14","B2","10_6","1000000.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","23.36064071654242","23.326447289565056","0.9710258113221483","0.029769964264043675","","","true","0.3410299116142532","true","3","17","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"15","B3","10_6","1000000.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","23.306291501680597","23.326447289565056","0.9774355007281148","0.029769964264043675","","","true","0.3410299116142532","true","3","17","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"25","C1","10_5","100000.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","24.126081720968692","24.197532083504345","0.9839757175620923","0.0634371954554853","","","true","0.3410299116142532","true","3","16","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
