# File Name: 2_AA_0883-0914.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-10-12 04:33:06 PM UTC
# Run End Date/Time: 2021-10-12 05:33:44 PM UTC
# Run Duration: 60 minutes 37 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-10-12 04:41:02 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported By: guest
# Exported On: 2021-10-12 09:46:00 PM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"80","G8","4","213309.16","31258.797","127132.81"
"81","G9","4","152717.53","22822.621","96846.79"
"82","G10","4","131858.47","24795.535","113077.06"
"83","G11","4","155949.12","27552.508","127152.21"
"84","G12","4","140269.44","27375.79","128599.5"
"85","H1","4","191984.42","34412.723","129223.016"
"86","H2","4","160875.9","28286.748","113853.9"
"87","H3","4","152613.28","25525.799","109380.56"
"88","H4","4","150693.84","25077.035","107223.33"
"89","H5","4","147514.33","24903.799","109136.73"
"90","H6","4","151610.19","24266.643","107017.836"
"91","H7","4","228155.61","32867.16","133386.5"
"92","H8","4","212635.5","30453.531","126093.52"
"93","H9","4","153766.25","22727.387","94977.66"
"94","H10","4","184955.75","29388.176","120657.625"
"95","H11","4","187042.53","31058.727","123904.914"
"96","H12","4","190951.11","29958.691","119644.92"
"1","A1","5","154450.16","26530.91","112240.94"
"2","A2","5","152050.22","26237.926","115748.664"
"3","A3","5","134636.66","24244.516","107325.76"
"4","A4","5","146637.23","24556.85","101162.49"
"5","A5","5","139237.72","23587.01","104882.016"
"6","A6","5","125782.305","21747.63","100801.46"
"7","A7","5","70226.16","21607.676","134064.4"
"8","A8","5","70444.79","21536.182","129883.06"
"9","A9","5","57882.19","19573.42","121425.016"
"10","A10","5","52872.71","17063.57","101530.086"
"11","A11","5","68269.1","20706.555","122312.67"
"12","A12","5","72127.98","22604.291","130986.18"
"13","B1","5","165068.16","29901.035","120230.71"
"14","B2","5","150300.55","27091.998","113269.72"
"15","B3","5","151782.36","25622.33","110273.055"
"16","B4","5","155084.52","25291.717","107100.78"
"17","B5","5","160742.31","25941.727","106405.484"
"18","B6","5","147823.64","24261.77","106707.93"
