# File Name: Plate_6.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-06-01 09:31:37 AM UTC
# Run End Date/Time: 2021-06-01 10:38:58 AM UTC
# Run Duration: 67 minutes 21 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-06-01 10:39:54 AM UTC
# Software Name and Version: Design & Analysis Software v2.5.1
# Plugin Name and Version: Primary Analysis v1.6.0, Standard Curve v1.5.1
# Exported By: guest
# Exported On: 2021-06-01 10:42:33 AM UTC
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"2","A2","40","Standard Curve","0.1455935537815094","0.0","1x10_6 tyz","true"
"3","A3","1","Standard Curve","0.007052931934595108","0.0","1x10_6 tyz","true"
"3","A3","2","Standard Curve","0.0070503391325473785","0.0","1x10_6 tyz","true"
"3","A3","3","Standard Curve","0.008991002105176449","0.0","1x10_6 tyz","true"
"3","A3","4","Standard Curve","0.009776031598448753","0.0","1x10_6 tyz","true"
"3","A3","5","Standard Curve","0.011718890629708767","0.0","1x10_6 tyz","true"
"3","A3","6","Standard Curve","0.01161580253392458","0.0","1x10_6 tyz","true"
"3","A3","7","Standard Curve","0.011181091889739037","0.0","1x10_6 tyz","true"
"3","A3","8","Standard Curve","0.011495175771415234","0.0","1x10_6 tyz","true"
"3","A3","9","Standard Curve","0.014880698174238205","0.0","1x10_6 tyz","true"
"3","A3","10","Standard Curve","0.01517468597739935","0.0","1x10_6 tyz","true"
"3","A3","11","Standard Curve","0.015157081186771393","0.0","1x10_6 tyz","true"
"3","A3","12","Standard Curve","0.014310230500996113","0.0","1x10_6 tyz","true"
"3","A3","13","Standard Curve","0.013314859941601753","0.0","1x10_6 tyz","true"
"3","A3","14","Standard Curve","0.01244781631976366","0.0","1x10_6 tyz","true"
"3","A3","15","Standard Curve","0.013508827425539494","0.0","1x10_6 tyz","true"
"3","A3","16","Standard Curve","0.019467679783701897","0.0","1x10_6 tyz","true"
"3","A3","17","Standard Curve","0.016474731266498566","0.0","1x10_6 tyz","true"
"3","A3","18","Standard Curve","0.015238829888403416","0.0","1x10_6 tyz","true"
"3","A3","19","Standard Curve","0.01738317869603634","0.0","1x10_6 tyz","true"
"3","A3","20","Standard Curve","0.016781441867351532","0.0","1x10_6 tyz","true"
"3","A3","21","Standard Curve","0.014642549678683281","0.0","1x10_6 tyz","true"
"3","A3","22","Standard Curve","0.013982873409986496","0.0","1x10_6 tyz","true"
"3","A3","23","Standard Curve","0.016249632462859154","0.0","1x10_6 tyz","true"
"3","A3","24","Standard Curve","0.019355408847332","0.0","1x10_6 tyz","true"
"3","A3","25","Standard Curve","0.020670657977461815","0.0","1x10_6 tyz","true"
"3","A3","26","Standard Curve","0.022361695766448975","0.0","1x10_6 tyz","true"
"3","A3","27","Standard Curve","0.02574923262000084","0.0","1x10_6 tyz","true"
"3","A3","28","Standard Curve","0.026566512882709503","0.0","1x10_6 tyz","true"
"3","A3","29","Standard Curve","0.017434174194931984","0.0","1x10_6 tyz","true"
"3","A3","30","Standard Curve","0.011196039617061615","0.0","1x10_6 tyz","true"
"3","A3","31","Standard Curve","0.004222531337291002","0.0","1x10_6 tyz","true"
"3","A3","32","Standard Curve","0.00395561009645462","0.0","1x10_6 tyz","true"
"3","A3","33","Standard Curve","0.011102383956313133","0.0","1x10_6 tyz","true"
"3","A3","34","Standard Curve","0.021555600687861443","0.0","1x10_6 tyz","true"
"3","A3","35","Standard Curve","0.031718816608190536","0.0","1x10_6 tyz","true"
"3","A3","36","Standard Curve","0.03790108859539032","0.0","1x10_6 tyz","true"
"3","A3","37","Standard Curve","0.04384429752826691","0.0","1x10_6 tyz","true"
"3","A3","38","Standard Curve","0.04966389387845993","0.0","1x10_6 tyz","true"
"3","A3","39","Standard Curve","0.05008355900645256","0.0","1x10_6 tyz","true"
"3","A3","40","Standard Curve","0.05196684971451759","0.0","1x10_6 tyz","true"
"4","A4","1","Unknown","0.3998890817165375","-0.010395220087398687","AA_0746 R","false"
"4","A4","2","Unknown","0.40363913774490356","-0.0072761633106180395","AA_0746 R","false"
"4","A4","3","Unknown","0.4072798192501068","-0.004266481057000177","AA_0746 R","false"
"4","A4","4","Unknown","0.4108758270740509","-0.0013014724846415254","AA_0746 R","false"
"4","A4","5","Unknown","0.40983086824417114","-0.0029774305661067263","AA_0746 R","false"
"4","A4","6","Unknown","0.4040018320083618","-0.009437466053501492","AA_0746 R","false"
"4","A4","7","Unknown","0.4035419821739197","-0.010528315139529015","AA_0746 R","false"
"4","A4","8","Unknown","0.40971454977989197","-0.004986746785142166","AA_0746 R","false"
"4","A4","9","Unknown","0.4135018587112427","-0.001830437105376898","AA_0746 R","false"
"4","A4","10","Unknown","0.41177570819854736","-0.004187586869657651","AA_0746 R","false"
"4","A4","11","Unknown","0.41247454285621643","-0.004119751463573968","AA_0746 R","false"
"4","A4","12","Unknown","0.419354647397995","0.0021293538266191564","AA_0746 R","false"
"4","A4","13","Unknown","0.420615553855896","0.0027592610329347173","AA_0746 R","false"
"4","A4","14","Unknown","0.4255404472351074","0.007053155160560703","AA_0746 R","false"
"4","A4","15","Unknown","0.4302399158477783","0.011121624521646162","AA_0746 R","false"
"4","A4","16","Unknown","0.4286370575428009","0.00888776696508336","AA_0746 R","false"
"4","A4","17","Unknown","0.4267316460609436","0.00635135623164062","AA_0746 R","false"
"4","A4","18","Unknown","0.4283868372440338","0.0073755481631453896","AA_0746 R","false"
"4","A4","19","Unknown","0.4276159405708313","0.005973652238357435","AA_0746 R","false"
"4","A4","20","Unknown","0.4261723756790161","0.0038990880949568646","AA_0746 R","false"
"4","A4","21","Unknown","0.4231523275375366","2.480407018919324E-4","AA_0746 R","false"
"4","A4","22","Unknown","0.4223952293395996","-0.0011400567476305195","AA_0746 R","false"
"4","A4","23","Unknown","0.4252755045890808","0.0011092192502652415","AA_0746 R","false"
"4","A4","24","Unknown","0.4259674549102783","0.0011701703198773667","AA_0746 R","false"
"4","A4","25","Unknown","0.42971545457839966","0.0042871707364132644","AA_0746 R","false"
"4","A4","26","Unknown","0.42956337332725525","0.003504090233683415","AA_0746 R","false"
"4","A4","27","Unknown","0.42902761697769165","0.0023373346325343764","AA_0746 R","false"
"4","A4","28","Unknown","0.42900529503822327","0.0016840134414805525","AA_0746 R","false"
"4","A4","29","Unknown","0.42863690853118896","6.846276828608662E-4","AA_0746 R","false"
"4","A4","30","Unknown","0.43075987696647644","0.0021765968665629016","AA_0746 R","false"
"4","A4","31","Unknown","0.43029069900512695","0.0010764196536279741","AA_0746 R","false"
"4","A4","32","Unknown","0.43063032627105713","7.850476679727099E-4","AA_0746 R","false"
"4","A4","33","Unknown","0.43120989203453064","7.33614179860836E-4","AA_0746 R","false"
"4","A4","34","Unknown","0.4264489710330963","-0.00465830607315893","AA_0746 R","false"
"4","A4","35","Unknown","0.4240927994251251","-0.007645476932715562","AA_0746 R","false"
"4","A4","36","Unknown","0.4261299669742584","-0.006239308635167701","AA_0746 R","false"
"4","A4","37","Unknown","0.42684847116470337","-0.00615180369630814","AA_0746 R","false"
"4","A4","38","Unknown","0.43099603056907654","-0.0026352435435204108","AA_0746 R","false"
"4","A4","39","Unknown","0.4310210049152374","-0.003241268448944962","AA_0746 R","false"
"4","A4","40","Unknown","0.4311343729496002","-0.0037588996661676094","AA_0746 R","false"
"5","A5","1","Unknown","0.2519684135913849","-0.01327773053932099","AA_0746 R","false"
