# File Name: Plate2_NQ.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-03-09 11:21:00 AM UTC
# Run End Date/Time: 2021-03-09 12:21:49 PM UTC
# Run Duration: 60 minutes 48 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-03-09 02:06:53 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.0
# Plugin Name and Version: Primary Analysis v1.5.0, Standard Curve v1.5.0
# Exported By: guest
# Exported On: 2021-03-09 02:07:34 PM UTC
"Well","Well Position","Cycle Number","FAM","ROX"
"12","A12","25","187827.98","126486.92"
"12","A12","26","188022.42","126404.375"
"12","A12","27","188529.55","126227.88"
"12","A12","28","188986.8","126207.81"
"12","A12","29","189314.28","126598.375"
"12","A12","30","188490.19","126772.54"
"12","A12","31","188223.89","126683.59"
"12","A12","32","189017.44","126335.39"
"12","A12","33","189801.03","126196.234"
"12","A12","34","188879.48","126403.44"
"12","A12","35","188486.97","126325.54"
"12","A12","36","188715.78","126240.87"
"12","A12","37","188668.73","126127.02"
"12","A12","38","188975.27","125881.875"
"12","A12","39","189266.33","125747.52"
"12","A12","40","189494.36","125860.98"
"13","B1","1","60292.31","164820.5"
"13","B1","2","60019.676","164929.36"
"13","B1","3","59584.582","165321.75"
"13","B1","4","59687.26","165835.53"
"13","B1","5","60346.14","165558.88"
"13","B1","6","60179.7","165509.77"
"13","B1","7","60223.023","165954.8"
"13","B1","8","60748.824","165951.1"
"13","B1","9","60052.152","165844.72"
"13","B1","10","59941.836","165839.81"
"13","B1","11","60516.598","165821.0"
"13","B1","12","60677.586","166061.69"
"13","B1","13","61025.973","166253.48"
"13","B1","14","61192.656","166411.78"
"13","B1","15","61908.273","166263.42"
"13","B1","16","62226.54","166202.56"
"13","B1","17","62381.082","166412.02"
"13","B1","18","63529.26","166078.27"
"13","B1","19","64800.305","165956.17"
"13","B1","20","66984.84","166145.66"
"13","B1","21","71795.57","165938.9"
"13","B1","22","78928.86","165864.95"
"13","B1","23","92282.305","166084.31"
"13","B1","24","111076.4","165848.0"
"13","B1","25","136427.97","165683.06"
"13","B1","26","166075.77","165658.03"
"13","B1","27","193959.84","165735.1"
"13","B1","28","218699.77","165643.22"
"13","B1","29","238620.58","165444.42"
"13","B1","30","252906.31","165223.9"
"13","B1","31","263521.9","165173.75"
"13","B1","32","270856.9","165343.25"
"13","B1","33","275804.56","165328.81"
"13","B1","34","278635.47","165255.9"
"13","B1","35","280434.38","164955.77"
"13","B1","36","281999.3","164936.33"
"13","B1","37","281693.97","165245.45"
"13","B1","38","281948.5","165143.58"
"13","B1","39","282660.44","165056.5"
"13","B1","40","281610.1","165081.1"
"14","B2","1","64970.184","155331.23"
"14","B2","2","65304.504","155294.1"
"14","B2","3","65500.043","155327.92"
"14","B2","4","66023.07","155305.84"
"14","B2","5","67103.305","155223.9"
"14","B2","6","67204.8","155198.98"
"14","B2","7","67286.42","155103.34"
"14","B2","8","67998.766","154979.02"
"14","B2","9","68176.09","154960.11"
"14","B2","10","68655.28","155166.23"
"14","B2","11","68595.805","154994.69"
"14","B2","12","68603.195","154925.75"
"14","B2","13","69659.49","155098.44"
"14","B2","14","70860.56","155084.45"
"14","B2","15","71135.195","155045.3"
"14","B2","16","71131.74","154769.42"
"14","B2","17","72060.586","154521.98"
"14","B2","18","73306.11","154463.83"
"14","B2","19","74513.19","154596.38"
"14","B2","20","76630.586","154810.0"
"14","B2","21","81259.9","154668.31"
"14","B2","22","88688.62","154528.55"
"14","B2","23","101669.34","154325.77"
"14","B2","24","119728.305","154320.94"
"14","B2","25","143574.7","154492.89"
"14","B2","26","170462.11","154494.88"
"14","B2","27","197508.48","154461.61"
"14","B2","28","221342.95","154511.86"
"14","B2","29","240599.39","154836.7"
"14","B2","30","255237.9","154868.34"
"14","B2","31","264705.25","154843.66"
"14","B2","32","270512.6","154653.8"
"14","B2","33","275487.4","154590.56"
"14","B2","34","278799.9","154734.64"
"14","B2","35","281163.28","154917.38"
"14","B2","36","281112.94","154907.53"
"14","B2","37","282052.03","154930.3"
"14","B2","38","283230.88","154852.45"
"14","B2","39","283812.78","154716.77"
"14","B2","40","284503.3","154638.69"
"15","B3","1","52469.15","146047.12"
"15","B3","2","53090.777","146133.4"
"15","B3","3","53533.98","146663.56"
"15","B3","4","54146.918","147106.95"
